Date,Reef,Video_code,colour,Species,Individual,fishlength.cm,tile.kind,tile.number,Location,number.bites,length.video.h:min:sec
19.04.2018,LighthouseReef,black-topright#1,black,unident wrasse,1,8,medium,107,d6,1,0:26:05
19.04.2018,LighthouseReef,black-topright#9,black,Naso lituratus,1,20,medium,107,d6,4,0:26:05
19.04.2018,LighthouseReef,black-topright#4,black,Chlorurus sordidus,6,13,medium,107,e2,1,0:26:05
19.04.2018,LighthouseReef,black-topright#4,black,Chlorurus sordidus,3,13,medium,107,e3,1,0:26:05
19.04.2018,LighthouseReef,black-topright#4,black,Chlorurus sordidus,6,13,medium,107,e3,3,0:26:05
19.04.2018,LighthouseReef,black-topright#4,black,Chlorurus sordidus,6,13,medium,107,f2,3,0:26:05
19.04.2018,LighthouseReef,black-topright#10,black,Naso lituratus,3,20,medium,107,f6,1,0:26:05
19.04.2018,LighthouseReef,black-topright#9,black,Naso lituratus,1,20,medium,107,f8,2,0:26:05
19.04.2018,LighthouseReef,black-topright#4,black,Chlorurus sordidus,6,13,medium,107,g1,2,0:26:05
19.04.2018,LighthouseReef,black-topright#12,black,Ctenochaetus binotatus,5,5,medium,107,g2,3,0:22:48
19.04.2018,LighthouseReef,black-topright#12,black,Ctenochaetus binotatus,5,5,medium,107,g3,1,0:22:48
19.04.2018,LighthouseReef,black-topright#10,black,Naso lituratus,3,20,medium,107,g7,1,0:26:05
19.04.2018,LighthouseReef,black-topright#12,black,Naso lituratus,5,20,medium,107,g7,2,0:22:48
19.04.2018,LighthouseReef,black-topright#12,black,Ctenochaetus binotatus,5,5,medium,107,h1,4,0:22:48
19.04.2018,LighthouseReef,black-topright#10,black,Naso lituratus,2,20,medium,107,h2,1,0:26:05
19.04.2018,LighthouseReef,black-topright#12,black,Ctenochaetus binotatus,5,5,medium,107,h2,6,0:22:48
19.04.2018,LighthouseReef,black-topright#4,black,Chlorurus sordidus,3,13,medium,107,h2,1,0:26:05
19.04.2018,LighthouseReef,black-topright#4,black,Chlorurus sordidus,5,13,medium,107,h2,2,0:26:05
19.04.2018,LighthouseReef,black-topright#12,black,Naso lituratus,5,20,medium,107,h4,1,0:22:48
19.04.2018,LighthouseReef,black-topright#9,black,Naso lituratus,1,20,medium,107,h4,1,0:26:05
19.04.2018,LighthouseReef,black-topright#12,black,NA,NA,NA,medium,107,i1,0,0:22:48
19.04.2018,LighthouseReef,black-topright#12,black,Ctenochaetus binotatus,5,5,medium,107,i2,4,0:22:48
19.04.2018,LighthouseReef,black-topright#12,black,Ctenochaetus binotatus,5,5,medium,107,i3,1,0:22:48
19.04.2018,LighthouseReef,black-topright#12,black,Naso lituratus,5,20,medium,107,i4,2,0:22:48
19.04.2018,LighthouseReef,black-topright#12,black,Naso lituratus,5,20,medium,107,i5,1,0:22:48
19.04.2018,LighthouseReef,black-topright#11,black,Ctenochaetus binotatus,2,5,medium,107,i7,1,0:26:05
19.04.2018,LighthouseReef,black-topright#2,black,NA,NA,NA,NA,NA,NA,0,0:26:05
19.04.2018,LighthouseReef,black-topright#6,black,NA,NA,NA,NA,NA,NA,0,0:26:05
19.04.2018,LighthouseReef,black-topright#7,black,NA,NA,NA,NA,NA,NA,0,0:05:47
19.04.2018,LighthouseReef,nocolour-topleft#1,blank,NA,NA,NA,NA,NA,NA,0,0:26:05
19.04.2018,LighthouseReef,nocolour-topleft#10,blank,NA,NA,NA,NA,NA,NA,0,0:26:05
19.04.2018,LighthouseReef,nocolour-topleft#3,blank,NA,NA,NA,NA,NA,NA,0,0:26:05
19.04.2018,LighthouseReef,nocolour-topleft#4,blank,NA,NA,NA,NA,NA,NA,0,0:26:05
19.04.2018,LighthouseReef,nocolour-topleft#5,blank,NA,NA,NA,NA,NA,NA,0,0:26:05
19.04.2018,LighthouseReef,nocolour-topleft#6,blank,NA,NA,NA,NA,NA,NA,0,0:20:02
19.04.2018,LighthouseReef,nocolour-topleft#7,blank,NA,NA,NA,NA,NA,NA,0,0:26:05
19.04.2018,LighthouseReef,nocolour-topleft#8,blank,NA,NA,NA,NA,NA,NA,0,0:26:05
19.04.2018,LighthouseReef,red-topleft#7,red,NA,NA,NA,NA,NA,NA,0,0:26:05
19.04.2018,LighthouseReef,control,green,NA,NA,NA,sall,78,NA,0,NA
19.04.2018,LighthouseReef,black-topright#3,black,Chlorurus sordidus,1,12,small,6,b2,2,0:26:05
19.04.2018,LighthouseReef,black-topright#4,black,Chlorurus sordidus,2,13,small,6,b2,3,0:26:05
19.04.2018,LighthouseReef,black-topright#3,black,Chlorurus sordidus,1,12,small,6,b8,4,0:26:05
19.04.2018,LighthouseReef,black-topright#3,black,Chlorurus sordidus,1,12,small,6,c7,1,0:26:05
19.04.2018,LighthouseReef,black-topright#3,black,Chlorurus sordidus,1,18,small,6,d6,5,0:26:05
19.04.2018,LighthouseReef,black-topright#3,black,Chlorurus sordidus,1,18,small,6,f2,1,0:26:05
19.04.2018,LighthouseReef,black-topright#3,black,Chlorurus sordidus,1,18,small,6,f6,1,0:26:05
19.04.2018,LighthouseReef,black-topright#3,black,Chlorurus sordidus,1,18,small,6,h2,4,0:26:05
19.04.2018,LighthouseReef,black-topright#4,black,Chlorurus sordidus,3,13,small,6,h6,1,0:26:05
19.04.2018,LighthouseReef,black-topright#10,black,Naso lituratus,3,20,small,6,b2,1,0:26:05
19.04.2018,LighthouseReef,black-topright#9,black,Naso lituratus,1,20,small,6,b2,3,0:26:05
19.04.2018,LighthouseReef,black-topright#10,black,Naso lituratus,3,20,small,6,b8,2,0:26:05
19.04.2018,LighthouseReef,black-topright#11,black,Naso lituratus,4,19,small,6,b8,1,0:26:05
19.04.2018,LighthouseReef,black-topright#12,black,Naso lituratus,6,20,small,6,b8,1,0:22:48
19.04.2018,LighthouseReef,black-topright#12,black,Naso lituratus,6,20,small,6,d6,1,0:22:48
19.04.2018,LighthouseReef,black-topright#12,black,Naso lituratus,6,20,small,6,d8,1,0:22:48
19.04.2018,LighthouseReef,black-topright#9,black,Naso lituratus,1,20,small,6,d8,1,0:26:05
19.04.2018,LighthouseReef,black-topright#12,black,Naso lituratus,6,20,small,6,e7,1,0:22:48
19.04.2018,LighthouseReef,black-topright#9,black,Naso lituratus,1,20,small,6,f2,2,0:26:05
19.04.2018,LighthouseReef,black-topright#11,black,Naso lituratus,4,19,small,6,h2,1,0:26:05
19.04.2018,LighthouseReef,black-topright#9,black,Naso lituratus,1,20,small,6,h8,1,0:26:05
19.04.2018,LighthouseReef,black-topright#1,black,unident wrasse,1,8,small,6,h3,1,0:26:05
19.04.2018,LighthouseReef,control,yellow,NA,NA,NA,small,12,NA,0,NA
19.04.2018,LighthouseReef,nocolour-topleft#9,blank,Pomacentrus bankanensis,1,4,small,18,a4,1,0:26:05
19.04.2018,LighthouseReef,nocolour-topleft#9,blank,NA,NA,NA,small,18,a5,0,0:26:05
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,2,24,small,18,b1,1,0:21:56
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,2,24,small,18,b2,1,0:21:56
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,1,24,small,18,b4,1,0:21:56
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,1,24,small,18,b6,6,0:21:56
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,1,24,small,18,b8,3,0:21:56
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,2,24,small,18,c1,1,0:21:56
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,1,24,small,18,c5,5,0:21:56
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,1,24,small,18,c7,2,0:21:56
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,2,24,small,18,d1,1,0:21:56
19.04.2018,LighthouseReef,nocolour-topleft#9,blank,Pomacentrus bankanensis,1,4,small,18,d4,1,0:26:05
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,2,24,small,18,e1,1,0:21:56
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,2,24,small,18,f4,1,0:21:56
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,2,24,small,18,f6,4,0:21:56
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,1,24,small,18,g5,1,0:21:56
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,2,24,small,18,g5,2,0:21:56
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,NA,NA,NA,small,18,g6,0,0:21:56
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,1,24,small,18,g7,1,0:21:56
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,2,24,small,18,g7,2,0:21:56
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,2,24,small,18,h2,1,0:21:56
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,2,24,small,18,h6,2,0:21:56
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,1,24,small,18,h8,1,0:21:56
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,2,24,small,18,i4,1,0:21:56
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,2,24,small,18,i5,2,0:21:56
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,2,24,small,18,i6,1,0:21:56
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,22,15,small,71,e1,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,22,15,small,71,f1,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,22,15,small,71,g1,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,22,15,small,71,g3,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,22,15,small,71,h4,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Zebrasoma scopas,8,10,small,72,a1,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Chlorurus sordidus,11,11,small,72,a2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Zebrasoma scopas,8,10,small,72,a2,3,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,27,16,small,72,a2,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#6,red,Acanthurus nigrofuscus,38,9,small,72,a2,3,0:11:28
19.04.2018,LighthouseReef,red-topleft#1,red,NA,NA,NA,small,72,a3,0,0:26:05
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,18,16,small,72,a3,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Acanthurus nigrofuscus,29,9,small,72,a3,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#6,red,Acanthurus nigrofuscus,38,9,small,72,a3,3,0:11:28
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,5,15,small,72,a4,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,20,15,small,72,a4,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,25,16,small,72,a4,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,26,16,small,72,a4,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,29,16,small,72,a4,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#6,red,Acanthurus nigrofuscus,38,9,small,72,a4,1,0:11:28
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,20,15,small,72,a5,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Acanthurus nigrofuscus,29,9,small,72,a5,3,0:26:05
19.04.2018,LighthouseReef,red-topleft#6,red,Acanthurus nigrofuscus,38,9,small,72,a5,1,0:11:28
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,2,18,small,72,a6,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,20,15,small,72,a6,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,25,16,small,72,a6,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Acanthurus nigrofuscus,33,10,small,72,a6,4,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,5,15,small,72,a7,3,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,small,72,a7,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Acanthurus nigrofuscus,18,8,small,72,a7,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,20,15,small,72,a7,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#6,red,Acanthurus nigrofuscus,38,9,small,72,a7,1,0:11:28
19.04.2018,LighthouseReef,red-topleft#13,red,Zebrasoma scopas,33,10,small,72,a7,3,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Acanthurus nigrofuscus,4,9,small,72,a8,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Acanthurus nigrofuscus,18,8,small,72,a8,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Acanthurus nigrofuscus,22,9,small,72,a8,5,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,24,15,small,72,a8,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,NA,NA,NA,small,72,a9,0,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,10,13,small,72,b1,3,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,11,14,small,72,b1,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Acanthurus nigrofuscus,29,9,small,72,b1,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,30,12,small,72,b1,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#6,red,Ctenochaetus striatus,32,16,small,72,b1,1,0:11:28
19.04.2018,LighthouseReef,red-topleft#1,red,Acanthurus nigrofuscus,3,8,small,72,b2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,1,18,small,72,b2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,3,18,small,72,b2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Zebrasoma scopas,3,10,small,72,b2,5,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,small,72,b2,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#3,red,Acanthurus nigrofuscus,25,8,small,72,b2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,4,17,small,72,b2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,26,16,small,72,b2,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,28,15,small,72,b2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Acanthurus nigrofuscus,37,10,small,72,b2,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#6,red,Acanthurus nigrofuscus,39,9,small,72,b2,1,0:11:28
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,41,8,small,72,b2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,53,9,small,72,b2,3,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,56,9,small,72,b2,4,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,46,16,small,72,b2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,46,16,small,72,b2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,3,18,small,72,b3,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,4,17,small,72,b4,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Zebrasoma scopas,2,10,small,72,b4,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#3,red,Acanthurus nigrofuscus,25,8,small,72,b4,3,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,4,17,small,72,b4,5,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,27,16,small,72,b4,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Acanthurus nigrofuscus,33,10,small,72,b4,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,30,12,small,72,b4,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#6,red,Acanthurus nigrofuscus,39,9,small,72,b4,1,0:11:28
19.04.2018,LighthouseReef,red-topleft#8,red,Zebrasoma scopas,23,10,small,72,b4,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,55,9,small,72,b4,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,small,72,b5,4,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Acanthurus nigrofuscus,29,9,small,72,b5,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,2,18,small,72,b6,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,4,17,small,72,b6,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Zebrasoma scopas,2,10,small,72,b6,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,small,72,b6,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#3,red,Acanthurus nigrofuscus,25,8,small,72,b6,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,4,17,small,72,b6,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,24,15,small,72,b6,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,25,16,small,72,b6,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,4,17,small,72,b6,3,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Acanthurus nigrofuscus,32,9,small,72,b6,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Acanthurus nigrofuscus,33,10,small,72,b6,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,29,16,small,72,b6,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,30,12,small,72,b6,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Acanthurus nigrofuscus,37,10,small,72,b6,4,0:26:05
19.04.2018,LighthouseReef,red-topleft#6,red,Acanthurus nigrofuscus,39,9,small,72,b6,1,0:11:28
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,52,10,small,72,b6,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,55,9,small,72,b6,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,4,17,small,72,b7,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,small,72,b7,5,0:26:05
19.04.2018,LighthouseReef,red-topleft#6,red,Acanthurus nigrofuscus,38,9,small,72,b7,1,0:11:28
19.04.2018,LighthouseReef,red-topleft#1,red,Acanthurus nigrofuscus,4,9,small,72,b8,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,small,72,b8,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,small,72,b8,4,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,small,72,b8,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Acanthurus nigrofuscus,22,9,small,72,b8,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#3,red,Acanthurus nigrofuscus,24,9,small,72,b8,5,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,24,15,small,72,b8,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Acanthurus nigrofuscus,31,9,small,72,b8,4,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Acanthurus nigrofuscus,32,9,small,72,b8,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Acanthurus nigrofuscus,33,10,small,72,b8,4,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,29,16,small,72,b8,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,52,10,small,72,b8,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,56,9,small,72,b8,5,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Acanthurus nigrofuscus,31,9,small,72,b9,5,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,52,10,small,72,b9,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,1,18,small,72,c1,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,3,18,small,72,c1,4,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,10,13,small,72,c1,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Acanthurus nigrofuscus,29,9,small,72,c1,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Acanthurus nigrofuscus,35,8,small,72,c1,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,30,12,small,72,c1,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#6,red,Ctenochaetus striatus,32,16,small,72,c1,1,0:11:28
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,30,12,small,72,c2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,56,9,small,72,c2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,46,16,small,72,c2,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,3,18,small,72,c3,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,small,72,c3,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,4,17,small,72,c3,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,27,16,small,72,c3,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#8,red,Zebrasoma scopas,23,10,small,72,c3,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,55,9,small,72,c3,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,46,16,small,72,c3,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,1,18,small,72,c5,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Zebrasoma scopas,2,10,small,72,c5,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,small,72,c5,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,small,72,c5,4,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,4,17,small,72,c5,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,4,17,small,72,c5,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Acanthurus nigrofuscus,33,10,small,72,c5,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,46,16,small,72,c5,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,4,17,small,72,c7,4,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,small,72,c7,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#6,red,Ctenochaetus striatus,31,14,small,72,c7,1,0:11:28
19.04.2018,LighthouseReef,red-topleft#13,red,Zebrasoma scopas,33,10,small,72,c7,3,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,4,17,small,72,c8,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,small,72,c8,3,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,24,15,small,72,c8,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Acanthurus nigrofuscus,32,9,small,72,c8,3,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Acanthurus nigrofuscus,37,10,small,72,c8,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#6,red,Ctenochaetus striatus,31,14,small,72,c8,2,0:11:28
19.04.2018,LighthouseReef,red-topleft#6,red,Acanthurus nigrofuscus,39,9,small,72,c8,1,0:11:28
19.04.2018,LighthouseReef,red-topleft#2,red,NA,NA,NA,small,72,c9,0,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,small,72,c9,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Acanthurus nigrofuscus,31,9,small,72,c9,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,52,10,small,72,c9,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Acanthurus nigrofuscus,29,9,small,72,d1,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,30,12,small,72,d1,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,1,18,small,72,d2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Zebrasoma scopas,3,10,small,72,d2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,small,72,d2,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#3,red,Zebrasoma scopas,12,10,small,72,d2,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Acanthurus nigrofuscus,29,9,small,72,d2,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,25,16,small,72,d2,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,26,16,small,72,d2,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,27,16,small,72,d2,3,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Acanthurus nigrofuscus,33,10,small,72,d2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,29,16,small,72,d2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,30,12,small,72,d2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,55,9,small,72,d2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,27,16,small,72,d3,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,52,10,small,72,d3,2,0:26:05
