,Reef,Treatment,Genus,Species,Genus.species,Individual,Species.Code,Indiviual.code,Body.length,tile.kind,crown,outside,targetcrevice,opencrevice,othercrevice,Video_code,ColourCode,tile.number,video.length.min.sec.,video.length.min,comment,Area.crown.cm2,Area.target.cm2,Area.other.cm2,Area.open.cm2,Area.outside.cm2,Date,colour,Location
1638,LighthouseReef,recruitment,NA,NA,Scarus niger,1,NA,NA,24,small crevice,1,0,0,0,0,nocolour-topleft#11,NA,18,NA,21.93,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,blank,g7
1639,LighthouseReef,recruitment,NA,NA,Scarus niger,2,NA,NA,24,small crevice,2,0,0,0,0,nocolour-topleft#11,NA,18,NA,21.93,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,blank,g7
1640,LighthouseReef,recruitment,NA,NA,Scarus niger,2,NA,NA,24,small crevice,0,1,0,0,0,nocolour-topleft#11,NA,18,NA,21.93,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,blank,h2
1641,LighthouseReef,recruitment,NA,NA,Scarus niger,2,NA,NA,24,small crevice,0,2,0,0,0,nocolour-topleft#11,NA,18,NA,21.93,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,blank,h6
1642,LighthouseReef,recruitment,NA,NA,Scarus niger,1,NA,NA,24,small crevice,0,1,0,0,0,nocolour-topleft#11,NA,18,NA,21.93,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,blank,h8
1643,LighthouseReef,recruitment,NA,NA,Scarus niger,2,NA,NA,24,small crevice,0,1,0,0,0,nocolour-topleft#11,NA,18,NA,21.93,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,blank,i4
1644,LighthouseReef,recruitment,NA,NA,Scarus niger,2,NA,NA,24,small crevice,0,2,0,0,0,nocolour-topleft#11,NA,18,NA,21.93,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,blank,i5
1645,LighthouseReef,recruitment,NA,NA,Scarus niger,2,NA,NA,24,small crevice,0,1,0,0,0,nocolour-topleft#11,NA,18,NA,21.93,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,blank,i6
1646,LighthouseReef,recruitment,NA,NA,Pomacentrus bankanensis,1,NA,NA,4,small crevice,0,1,0,0,0,nocolour-topleft#9,NA,18,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,blank,a4
1648,LighthouseReef,recruitment,NA,NA,Pomacentrus bankanensis,1,NA,NA,4,small crevice,1,0,0,0,0,nocolour-topleft#9,NA,18,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,blank,d4
671,Lighthouse Reef,Lob growth,Ctenochaetus,striatus,Ctenochaetus striatus,33,Ctstr,Ctstr33,15,large crevice,0,1,0,0,0,1yellow#5,1 yellow,19.2,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
692,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,75,jewel,jewel75,5,large crevice,3,0,0,0,0,1yellow#6,1 yellow,19.2,9.48,9.8,,40.32,15.49736,9,18,89.18264,NA,NA,NA
693,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,1,jewel,jewel1,5,large crevice,1,3,0,0,0,1yellow#1,1 yellow,19.2,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
694,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,4,jewel,jewel4,5,large crevice,2,1,0,0,0,1yellow#1,1 yellow,19.2,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
695,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,6,jewel,jewel6,5,large crevice,0,0,2,0,0,1yellow#2,1 yellow,19.2,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
696,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,7,jewel,jewel7,5,large crevice,0,2,0,0,0,1yellow#2,1 yellow,19.2,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
697,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,9,jewel,jewel9,5,large crevice,1,0,2,2,0,1yellow#2,1 yellow,19.2,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
698,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,10,jewel,jewel10,5,large crevice,0,1,0,1,0,1yellow#2,1 yellow,19.2,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
699,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,11,jewel,jewel11,5,large crevice,0,1,0,0,0,1yellow#2,1 yellow,19.2,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
700,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,12,jewel,jewel12,5,large crevice,0,1,2,0,0,1yellow#2,1 yellow,19.2,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
701,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,14,jewel,jewel14,5,large crevice,0,1,0,0,0,1yellow#2,1 yellow,19.2,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
702,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,14,jewel,jewel14,5,large crevice,0,1,0,0,0,1yellow#2,1 yellow,19.2,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
703,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,15,jewel,jewel15,5,large crevice,0,1,0,0,0,1yellow#2,1 yellow,19.2,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
704,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,16,jewel,jewel16,5,large crevice,0,1,0,0,0,1yellow#2,1 yellow,19.2,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
705,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,18,jewel,jewel18,5,large crevice,0,1,0,0,0,1yellow#2,1 yellow,19.2,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
706,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,19,jewel,jewel19,5,large crevice,6,5,0,0,0,1yellow#2,1 yellow,19.2,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
707,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,21,jewel,jewel21,5,large crevice,6,1,0,0,0,1yellow#2,1 yellow,19.2,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
708,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,22,jewel,jewel22,5,large crevice,0,1,0,0,0,1yellow#2,1 yellow,19.2,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
709,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,25,jewel,jewel25,5,large crevice,0,1,0,0,0,1yellow#2,1 yellow,19.2,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
710,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,26,jewel,jewel26,5,large crevice,2,0,0,0,0,1yellow#2,1 yellow,19.2,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
711,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,28,jewel,jewel28,5,large crevice,3,1,0,0,0,1yellow#2,1 yellow,19.2,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
712,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,29,jewel,jewel29,5,large crevice,0,2,0,0,0,1yellow#3,1 yellow,19.2,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
713,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,33,jewel,jewel33,5,large crevice,3,4,0,1,0,1yellow#3,1 yellow,19.2,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
714,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,33,jewel,jewel33,5,large crevice,2,0,1,0,0,1yellow#3,1 yellow,19.2,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
715,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,34,jewel,jewel34,5,large crevice,0,0,0,1,0,1yellow#3,1 yellow,19.2,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
716,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,36,jewel,jewel36,5,large crevice,4,0,0,0,0,1yellow#3,1 yellow,19.2,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
717,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,36,jewel,jewel36,5,large crevice,1,0,0,0,0,1yellow#3,1 yellow,19.2,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
718,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,37,jewel,jewel37,5,large crevice,2,0,0,0,0,1yellow#3,1 yellow,19.2,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
719,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,45,jewel,jewel45,5,large crevice,2,1,0,1,0,1yellow#3,1 yellow,19.2,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
720,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,46,jewel,jewel46,5,large crevice,0,1,0,1,0,1yellow#3,1 yellow,19.2,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
721,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,47,jewel,jewel47,5,large crevice,2,0,0,0,0,1yellow#3,1 yellow,19.2,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
722,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,49,jewel,jewel49,5,large crevice,1,2,0,0,0,1yellow#3,1 yellow,19.2,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
723,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,49,jewel,jewel49,5,large crevice,1,0,0,0,0,1yellow#4,1 yellow,19.2,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
724,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,50,jewel,jewel50,5,large crevice,1,0,0,0,0,1yellow#4,1 yellow,19.2,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
725,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,55,jewel,jewel55,5,large crevice,0,2,0,2,0,1yellow#4,1 yellow,19.2,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
726,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,55,jewel,jewel55,5,large crevice,1,1,0,0,0,1yellow#4,1 yellow,19.2,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
727,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,60,jewel,jewel60,5,large crevice,2,0,0,0,0,1yellow#4,1 yellow,19.2,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
728,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,62,jewel,jewel62,5,large crevice,1,1,0,0,0,1yellow#4,1 yellow,19.2,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
729,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,64,jewel,jewel64,5,large crevice,1,0,0,0,0,1yellow#5,1 yellow,19.2,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
730,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,65,jewel,jewel65,5,large crevice,0,1,0,0,0,1yellow#5,1 yellow,19.2,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
731,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,66,jewel,jewel66,5,large crevice,0,2,0,0,0,1yellow#5,1 yellow,19.2,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
732,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,66,jewel,jewel66,5,large crevice,1,2,0,0,0,1yellow#5,1 yellow,19.2,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
733,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,67,jewel,jewel67,5,large crevice,2,0,0,0,0,1yellow#5,1 yellow,19.2,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
734,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,68,jewel,jewel68,5,large crevice,1,1,0,1,0,1yellow#5,1 yellow,19.2,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
735,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,69,jewel,jewel69,5,large crevice,1,3,0,0,0,1yellow#5,1 yellow,19.2,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
736,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,70,jewel,jewel70,5,large crevice,1,0,0,1,0,1yellow#5,1 yellow,19.2,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
737,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,71,jewel,jewel71,5,large crevice,0,1,0,0,0,1yellow#5,1 yellow,19.2,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
738,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,73,jewel,jewel73,5,large crevice,0,3,0,0,0,1yellow#5,1 yellow,19.2,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
739,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,74,jewel,jewel74,5,large crevice,1,1,0,0,0,1yellow#5,1 yellow,19.2,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
740,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,75,jewel,jewel75,5,large crevice,1,0,0,0,0,1yellow#5,1 yellow,19.2,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
741,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,75,jewel,jewel75,5,large crevice,2,0,0,0,0,1yellow#5,1 yellow,19.2,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
37,Lighthouse Reef,recruitment,Acanthurus,nigrofuscus,Acanthurus nigrofuscus,8,Anigro,Anigro8,8,large crevice,0,2,0,0,0,1yellow3white#6,1yellow+3white,22,16.11,16.18,,40.32,15.49736,9,18,89.18264,NA,NA,NA
38,Lighthouse Reef,recruitment,Acanthurus,nigrofuscus,Acanthurus nigrofuscus,1,Anigro,Anigro1,9,large crevice,1,0,0,0,0,1yellow3white#4,1yellow+3white,22,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
39,Lighthouse Reef,recruitment,Acanthurus,nigrofuscus,Acanthurus nigrofuscus,2,Anigro,Anigro2,10,large crevice,0,2,0,0,0,1yellow3white#4,1yellow+3white,22,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
368,Lighthouse Reef,recruitment,blenny,sp,blenny,45,blen,blen45,3,large crevice,2,0,33,0,0,1yellow3white#4,1yellow+3white,22,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
369,Lighthouse Reef,recruitment,blenny,sp,blenny,45,blen,blen45,3,large crevice,24,4,13,1,16,1yellow3white#5,1yellow+3white,22,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
672,Lighthouse Reef,recruitment,Ctenochaetus,striatus,Ctenochaetus striatus,16,Ctstr,Ctstr16,13,large crevice,3,12,5,0,1,1yellow3white#6,1yellow+3white,22,16.11,16.18,lots of small blennies in crevices for whole set of videos,40.32,15.49736,9,18,89.18264,NA,NA,NA
673,Lighthouse Reef,recruitment,Ctenochaetus,striatus,Ctenochaetus striatus,1,Ctstr,Ctstr1,18,large crevice,3,0,0,0,0,1yellow3white#1,1yellow+3white,22,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
674,Lighthouse Reef,recruitment,Ctenochaetus,striatus,Ctenochaetus striatus,5,Ctstr,Ctstr5,18,large crevice,1,0,0,0,1,1yellow3white#3,1yellow+3white,22,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
675,Lighthouse Reef,recruitment,Ctenochaetus,striatus,Ctenochaetus striatus,6,Ctstr,Ctstr6,19,large crevice,4,0,1,0,1,1yellow3white#3,1yellow+3white,22,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
676,Lighthouse Reef,recruitment,Ctenochaetus,striatus,Ctenochaetus striatus,12,Ctstr,Ctstr12,16,large crevice,1,0,0,0,2,1yellow3white#5,1yellow+3white,22,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
677,Lighthouse Reef,recruitment,Ctenochaetus,striatus,Ctenochaetus striatus,15,Ctstr,Ctstr15,12,large crevice,6,2,2,0,0,1yellow3white#5,1yellow+3white,22,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
742,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,75,jewel,jewel75,5,medium crevice,0,2,0,0,0,1yellow#5,1 yellow,22.2,9.48,9.8,,34.56,18,10.74736,27,76.89264,NA,NA,NA
743,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,75,jewel,jewel75,5,medium crevice,1,0,0,1,0,1yellow#6,1 yellow,22.2,9.48,9.8,,34.56,18,10.74736,27,76.89264,NA,NA,NA
744,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,76,jewel,jewel76,5,medium crevice,1,0,0,0,0,1yellow#6,1 yellow,22.2,9.48,9.8,,34.56,18,10.74736,27,76.89264,NA,NA,NA
745,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,79,jewel,jewel79,5,medium crevice,1,0,0,0,0,1yellow#6,1 yellow,22.2,9.48,9.8,,34.56,18,10.74736,27,76.89264,NA,NA,NA
746,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,2,jewel,jewel2,5,medium crevice,0,1,0,0,0,1yellow#1,1 yellow,22.2,26.05,26.083,,34.56,18,10.74736,27,76.89264,NA,NA,NA
747,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,5,jewel,jewel5,5,medium crevice,1,2,0,0,0,1yellow#1,1 yellow,22.2,26.05,26.083,,34.56,18,10.74736,27,76.89264,NA,NA,NA
748,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,10,jewel,jewel10,5,medium crevice,1,4,0,0,0,1yellow#2,1 yellow,22.2,26.05,26.083,,34.56,18,10.74736,27,76.89264,NA,NA,NA
749,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,11,jewel,jewel11,5,medium crevice,4,0,0,0,0,1yellow#2,1 yellow,22.2,26.05,26.083,,34.56,18,10.74736,27,76.89264,NA,NA,NA
750,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,13,jewel,jewel13,5,medium crevice,1,1,0,0,0,1yellow#2,1 yellow,22.2,26.05,26.083,,34.56,18,10.74736,27,76.89264,NA,NA,NA
751,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,15,jewel,jewel15,5,medium crevice,2,2,0,0,1,1yellow#2,1 yellow,22.2,26.05,26.083,,34.56,18,10.74736,27,76.89264,NA,NA,NA
752,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,17,jewel,jewel17,5,medium crevice,5,1,0,0,0,1yellow#2,1 yellow,22.2,26.05,26.083,,34.56,18,10.74736,27,76.89264,NA,NA,NA
753,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,20,jewel,jewel20,5,medium crevice,0,3,0,3,0,1yellow#2,1 yellow,22.2,26.05,26.083,,34.56,18,10.74736,27,76.89264,NA,NA,NA
754,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,23,jewel,jewel23,5,medium crevice,0,2,0,0,0,1yellow#2,1 yellow,22.2,26.05,26.083,,34.56,18,10.74736,27,76.89264,NA,NA,NA
755,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,24,jewel,jewel24,5,medium crevice,0,1,0,0,0,1yellow#2,1 yellow,22.2,26.05,26.083,,34.56,18,10.74736,27,76.89264,NA,NA,NA
756,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,25,jewel,jewel25,5,medium crevice,2,0,0,1,0,1yellow#2,1 yellow,22.2,26.05,26.083,,34.56,18,10.74736,27,76.89264,NA,NA,NA
757,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,27,jewel,jewel27,5,medium crevice,0,1,0,0,0,1yellow#2,1 yellow,22.2,26.05,26.083,,34.56,18,10.74736,27,76.89264,NA,NA,NA
758,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,29,jewel,jewel29,5,medium crevice,2,4,0,0,0,1yellow#3,1 yellow,22.2,26.05,26.083,,34.56,18,10.74736,27,76.89264,NA,NA,NA
759,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,30,jewel,jewel30,5,medium crevice,0,2,0,0,0,1yellow#3,1 yellow,22.2,26.05,26.083,,34.56,18,10.74736,27,76.89264,NA,NA,NA
760,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,31,jewel,jewel31,5,medium crevice,0,1,0,0,0,1yellow#3,1 yellow,22.2,26.05,26.083,,34.56,18,10.74736,27,76.89264,NA,NA,NA
761,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,32,jewel,jewel32,5,medium crevice,2,1,0,0,1,1yellow#3,1 yellow,22.2,26.05,26.083,,34.56,18,10.74736,27,76.89264,NA,NA,NA
762,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,33,jewel,jewel33,5,medium crevice,2,1,0,1,1,1yellow#3,1 yellow,22.2,26.05,26.083,,34.56,18,10.74736,27,76.89264,NA,NA,NA
763,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,37,jewel,jewel37,5,medium crevice,1,0,0,0,0,1yellow#3,1 yellow,22.2,26.05,26.083,,34.56,18,10.74736,27,76.89264,NA,NA,NA
764,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,38,jewel,jewel38,5,medium crevice,4,1,0,0,0,1yellow#3,1 yellow,22.2,26.05,26.083,,34.56,18,10.74736,27,76.89264,NA,NA,NA
765,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,39,jewel,jewel39,5,medium crevice,0,1,0,0,0,1yellow#3,1 yellow,22.2,26.05,26.083,,34.56,18,10.74736,27,76.89264,NA,NA,NA
766,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,40,jewel,jewel40,5,medium crevice,0,2,0,0,0,1yellow#3,1 yellow,22.2,26.05,26.083,,34.56,18,10.74736,27,76.89264,NA,NA,NA
767,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,42,jewel,jewel42,5,medium crevice,1,0,0,0,0,1yellow#3,1 yellow,22.2,26.05,26.083,,34.56,18,10.74736,27,76.89264,NA,NA,NA
768,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,46,jewel,jewel46,5,medium crevice,0,2,0,0,0,1yellow#3,1 yellow,22.2,26.05,26.083,,34.56,18,10.74736,27,76.89264,NA,NA,NA
769,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,47,jewel,jewel47,5,medium crevice,0,3,0,0,1,1yellow#3,1 yellow,22.2,26.05,26.083,,34.56,18,10.74736,27,76.89264,NA,NA,NA
770,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,47,jewel,jewel47,5,medium crevice,3,1,0,0,1,1yellow#3,1 yellow,22.2,26.05,26.083,,34.56,18,10.74736,27,76.89264,NA,NA,NA
771,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,48,jewel,jewel48,5,medium crevice,2,0,0,2,0,1yellow#3,1 yellow,22.2,26.05,26.083,,34.56,18,10.74736,27,76.89264,NA,NA,NA
772,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,49,jewel,jewel49,5,medium crevice,2,0,0,0,0,1yellow#3,1 yellow,22.2,26.05,26.083,,34.56,18,10.74736,27,76.89264,NA,NA,NA
773,Lighthouse Reef,Lob growth,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,49,jewel,jewel49,5,medium crevice,2,1,0,0,0,1yellow#3,1 yellow,22.2,26.05,26.083,,34.56,18,10.74736,27,76.89264,NA,NA,NA
