"","X","Reef","Treatment","Genus","Species","Genus.species","Individual","Species.Code","Indiviual.code","Body.length","tile.kind","crown","outside","targetcrevice","opencrevice","othercrevice","Video_code","ColourCode","tile.number","video.length.min.sec.","video.length.min","comment","Area.crown.cm2","Area.target.cm2","Area.other.cm2","Area.open.cm2","Area.outside.cm2","Date","colour","Location","Bites.cm2.crown","Bites.cm2.targetcrevice","Bites.cm2.othercrevice","Bites.cm2.opencrevice","Bites.cm2.outside","Bites.cm2.min.crown","Bites.cm2.min.targetcrevice","Bites.cm2.min.othercrevice","Bites.cm2.min.opencrevice","Bites.cm2.min.outside"
"1528",1970,"LighthouseReef","recruitment",NA,NA,"Acanthurus nigrofuscus",55,NA,NA,9,"small crevice",2,0,0,0,0,"red-topleft#13",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","b6",0.0578703703703704,0,0,0,0,0.00221895591910929,0,0,0,0
"1529",1971,"LighthouseReef","recruitment",NA,NA,"Acanthurus nigrofuscus",55,NA,NA,9,"small crevice",2,0,0,0,0,"red-topleft#13",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","b4",0.0578703703703704,0,0,0,0,0.00221895591910929,0,0,0,0
"1530",1972,"LighthouseReef","recruitment",NA,NA,"Acanthurus nigrofuscus",56,NA,NA,9,"small crevice",5,0,0,0,0,"red-topleft#13",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","b8",0.144675925925926,0,0,0,0,0.00554738979777323,0,0,0,0
"1531",1973,"LighthouseReef","recruitment",NA,NA,"Acanthurus nigrofuscus",56,NA,NA,9,"small crevice",0,0,0,1,0,"red-topleft#13",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","c2",0,0,0,0.0694444444444444,0,0,0,0,0.00266274710293115,0
"1532",1974,"LighthouseReef","recruitment",NA,NA,"Acanthurus nigrofuscus",56,NA,NA,9,"small crevice",4,0,0,0,0,"red-topleft#13",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","b2",0.115740740740741,0,0,0,0,0.00443791183821859,0,0,0,0
"1533",1975,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",46,NA,NA,16,"small crevice",2,0,0,0,0,"red-topleft#13",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","b2",0.0578703703703704,0,0,0,0,0.00221895591910929,0,0,0,0
"1534",1976,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",46,NA,NA,16,"small crevice",0,0,0,2,0,"red-topleft#13",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","c2",0,0,0,0.138888888888889,0,0,0,0,0.0053254942058623,0
"1535",1977,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",46,NA,NA,16,"small crevice",1,0,0,0,0,"red-topleft#13",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","c3",0.0289351851851852,0,0,0,0,0.00110947795955465,0,0,0,0
"1536",1978,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",46,NA,NA,16,"small crevice",1,0,0,0,0,"red-topleft#13",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","c5",0.0289351851851852,0,0,0,0,0.00110947795955465,0,0,0,0
"1537",1979,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",46,NA,NA,16,"small crevice",1,0,0,0,0,"red-topleft#13",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","e7",0.0289351851851852,0,0,0,0,0.00110947795955465,0,0,0,0
"1538",1980,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",46,NA,NA,16,"small crevice",1,0,0,0,0,"red-topleft#13",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","f2",0.0289351851851852,0,0,0,0,0.00110947795955465,0,0,0,0
"1539",1981,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",46,NA,NA,16,"small crevice",0,0,0,2,0,"red-topleft#13",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","g2",0,0,0,0.138888888888889,0,0,0,0,0.0053254942058623,0
"1540",1982,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",46,NA,NA,16,"small crevice",0,1,0,0,0,"red-topleft#13",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","h2",0,0,0,0,0.0102152725679888,0,0,0,0,0.000391689899079324
"1541",1983,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",46,NA,NA,16,"small crevice",2,0,0,0,0,"red-topleft#13",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","g3",0.0578703703703704,0,0,0,0,0.00221895591910929,0,0,0,0
"1542",1984,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",46,NA,NA,16,"small crevice",2,0,0,0,0,"red-topleft#13",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","f4",0.0578703703703704,0,0,0,0,0.00221895591910929,0,0,0,0
"1543",1985,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",46,NA,NA,16,"small crevice",0,0,0,0,2,"red-topleft#13",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","f5",0,0,0.186092212413095,0,0,0,0,0.00713543759252665,0,0
"1544",1986,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",46,NA,NA,16,"small crevice",0,2,0,0,0,"red-topleft#13",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","h6",0,0,0,0,0.0204305451359775,0,0,0,0,0.000783379798158648
"1545",1987,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",46,NA,NA,16,"small crevice",0,1,0,0,0,"red-topleft#13",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","h4",0,0,0,0,0.0102152725679888,0,0,0,0,0.000391689899079324
"1546",1988,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",46,NA,NA,16,"small crevice",0,1,0,0,0,"red-topleft#13",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","h3",0,0,0,0,0.0102152725679888,0,0,0,0,0.000391689899079324
"1547",1989,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",46,NA,NA,16,"small crevice",0,2,0,0,0,"red-topleft#13",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","i5",0,0,0,0,0.0204305451359775,0,0,0,0,0.000783379798158648
"1548",1990,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus striatus",46,NA,NA,16,"small crevice",1,0,0,0,0,"red-topleft#13",NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,"19.04.2018","red","d4",0.0289351851851852,0,0,0,0,0.00110947795955465,0,0,0,0
"1549",931,"LighthouseReef","recruitment",NA,NA,"Scarus niger",2,NA,NA,24,"large crevice",1,0,0,0,0,"nocolour-topleft#11",NA,74,NA,21.93,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","blank","b2",0.0248015873015873,0,0,0,0,0.00113094333340571,0,0,0,0
"1550",932,"LighthouseReef","recruitment",NA,NA,"Scarus niger",1,NA,NA,24,"large crevice",1,0,0,0,0,"nocolour-topleft#11",NA,74,NA,21.93,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","blank","b4",0.0248015873015873,0,0,0,0,0.00113094333340571,0,0,0,0
"1551",933,"LighthouseReef","recruitment",NA,NA,"Scarus niger",1,NA,NA,24,"large crevice",1,0,0,0,0,"nocolour-topleft#11",NA,74,NA,21.93,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","blank","b5",0.0248015873015873,0,0,0,0,0.00113094333340571,0,0,0,0
"1552",934,"LighthouseReef","recruitment",NA,NA,"Scarus niger",1,NA,NA,24,"large crevice",1,0,0,0,0,"nocolour-topleft#11",NA,74,NA,21.93,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","blank","b8",0.0248015873015873,0,0,0,0,0.00113094333340571,0,0,0,0
"1553",935,"LighthouseReef","recruitment",NA,NA,"Scarus niger",1,NA,NA,24,"large crevice",1,0,0,0,0,"nocolour-topleft#11",NA,74,NA,21.93,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","blank","c3",0.0248015873015873,0,0,0,0,0.00113094333340571,0,0,0,0
"1554",936,"LighthouseReef","recruitment",NA,NA,"Scarus niger",2,NA,NA,24,"large crevice",0,0,1,0,0,"nocolour-topleft#11",NA,74,NA,21.93,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","blank","c6",0,0.0645271194577657,0,0,0,0,0.00294241310796925,0,0,0
"1555",937,"LighthouseReef","recruitment",NA,NA,"Scarus niger",1,NA,NA,24,"large crevice",2,0,0,0,0,"nocolour-topleft#11",NA,74,NA,21.93,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","blank","d2",0.0496031746031746,0,0,0,0,0.00226188666681143,0,0,0,0
"1556",938,"LighthouseReef","recruitment",NA,NA,"Scarus niger",2,NA,NA,24,"large crevice",1,0,0,0,0,"nocolour-topleft#11",NA,74,NA,21.93,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","blank","d3",0.0248015873015873,0,0,0,0,0.00113094333340571,0,0,0,0
"1557",939,"LighthouseReef","recruitment",NA,NA,"Scarus niger",2,NA,NA,24,"large crevice",0,0,1,0,0,"nocolour-topleft#11",NA,74,NA,21.93,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","blank","d5",0,0.0645271194577657,0,0,0,0,0.00294241310796925,0,0,0
"1558",940,"LighthouseReef","recruitment",NA,NA,"Scarus niger",1,NA,NA,24,"large crevice",1,0,0,0,0,"nocolour-topleft#11",NA,74,NA,21.93,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","blank","d8",0.0248015873015873,0,0,0,0,0.00113094333340571,0,0,0,0
"1559",941,"LighthouseReef","recruitment",NA,NA,"Scarus niger",1,NA,NA,24,"large crevice",1,0,0,0,0,"nocolour-topleft#11",NA,74,NA,21.93,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","blank","e7",0.0248015873015873,0,0,0,0,0.00113094333340571,0,0,0,0
"1560",942,"LighthouseReef","recruitment",NA,NA,"Scarus niger",1,NA,NA,24,"large crevice",1,0,0,0,0,"nocolour-topleft#11",NA,74,NA,21.93,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","blank","f4",0.0248015873015873,0,0,0,0,0.00113094333340571,0,0,0,0
"1561",943,"LighthouseReef","recruitment",NA,NA,"Scarus niger",1,NA,NA,24,"large crevice",2,0,0,0,0,"nocolour-topleft#11",NA,74,NA,21.93,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","blank","g3",0.0496031746031746,0,0,0,0,0.00226188666681143,0,0,0,0
"1562",944,"LighthouseReef","recruitment",NA,NA,"Scarus niger",1,NA,NA,24,"large crevice",1,0,0,0,0,"nocolour-topleft#11",NA,74,NA,21.93,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","blank","g7",0.0248015873015873,0,0,0,0,0.00113094333340571,0,0,0,0
"1563",945,"LighthouseReef","recruitment",NA,NA,"Pomacentrus bankanensis",1,NA,NA,4,"large crevice",0,0,0,1,0,"nocolour-topleft#2",NA,74,NA,26.08,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","blank","g8",0,0,0,0.0555555555555556,0,0,0,0,0.00213019768234492,0
"1564",1266,"LighthouseReef","recruitment",NA,NA,"Scarus niger",1,NA,NA,24,"medium crevice",4,0,0,0,0,"nocolour-topleft#11",NA,79,NA,21.93,NA,34.56,18,10.74736,27,76.89264,"19.04.2018","blank","b6",0.115740740740741,0,0,0,0,0.00527773555589333,0,0,0,0
"1565",1267,"LighthouseReef","recruitment",NA,NA,"Scarus niger",1,NA,NA,24,"medium crevice",1,0,0,0,0,"nocolour-topleft#11",NA,79,NA,21.93,NA,34.56,18,10.74736,27,76.89264,"19.04.2018","blank","c5",0.0289351851851852,0,0,0,0,0.00131943388897333,0,0,0,0
"1566",1268,"LighthouseReef","recruitment",NA,NA,"Scarus niger",1,NA,NA,24,"medium crevice",4,0,0,0,0,"nocolour-topleft#11",NA,79,NA,21.93,NA,34.56,18,10.74736,27,76.89264,"19.04.2018","blank","c7",0.115740740740741,0,0,0,0,0.00527773555589333,0,0,0,0
"1567",1269,"LighthouseReef","recruitment",NA,NA,"Scarus niger",1,NA,NA,24,"medium crevice",4,0,0,0,0,"nocolour-topleft#11",NA,79,NA,21.93,NA,34.56,18,10.74736,27,76.89264,"19.04.2018","blank","d4",0.115740740740741,0,0,0,0,0.00527773555589333,0,0,0,0
"1568",1270,"LighthouseReef","recruitment",NA,NA,"Scarus niger",1,NA,NA,24,"medium crevice",4,0,0,0,0,"nocolour-topleft#11",NA,79,NA,21.93,NA,34.56,18,10.74736,27,76.89264,"19.04.2018","blank","d6",0.115740740740741,0,0,0,0,0.00527773555589333,0,0,0,0
"1569",1271,"LighthouseReef","recruitment",NA,NA,"Scarus niger",1,NA,NA,24,"medium crevice",1,0,0,0,0,"nocolour-topleft#11",NA,79,NA,21.93,NA,34.56,18,10.74736,27,76.89264,"19.04.2018","blank","e3",0.0289351851851852,0,0,0,0,0.00131943388897333,0,0,0,0
"1570",1272,"LighthouseReef","recruitment",NA,NA,"Scarus niger",1,NA,NA,24,"medium crevice",2,0,0,0,0,"nocolour-topleft#11",NA,79,NA,21.93,NA,34.56,18,10.74736,27,76.89264,"19.04.2018","blank","e7",0.0578703703703704,0,0,0,0,0.00263886777794667,0,0,0,0
"1571",1273,"LighthouseReef","recruitment",NA,NA,"Scarus niger",1,NA,NA,24,"medium crevice",2,0,0,0,0,"nocolour-topleft#11",NA,79,NA,21.93,NA,34.56,18,10.74736,27,76.89264,"19.04.2018","blank","f2",0.0578703703703704,0,0,0,0,0.00263886777794667,0,0,0,0
"1572",1274,"LighthouseReef","recruitment",NA,NA,"Scarus niger",1,NA,NA,24,"medium crevice",1,0,0,0,0,"nocolour-topleft#11",NA,79,NA,21.93,NA,34.56,18,10.74736,27,76.89264,"19.04.2018","blank","f8",0.0289351851851852,0,0,0,0,0.00131943388897333,0,0,0,0
"1573",1275,"LighthouseReef","recruitment",NA,NA,"Scarus niger",1,NA,NA,24,"medium crevice",0,1,0,0,0,"nocolour-topleft#11",NA,79,NA,21.93,NA,34.56,18,10.74736,27,76.89264,"19.04.2018","blank","h6",0,0,0,0,0.0130051458761203,0,0,0,0,0.000593029907711822
"1574",1276,"LighthouseReef","recruitment",NA,NA,"Scarus niger",1,NA,NA,24,"medium crevice",0,1,0,0,0,"nocolour-topleft#11",NA,79,NA,21.93,NA,34.56,18,10.74736,27,76.89264,"19.04.2018","blank","h8",0,0,0,0,0.0130051458761203,0,0,0,0,0.000593029907711822
"1575",851,"LighthouseReef","recruitment",NA,NA,"unident wrasse",1,NA,NA,8,"large crevice",1,0,0,0,0,"black-topright#1",NA,80,NA,26.08,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","black","d3",0.0248015873015873,0,0,0,0,0.000950981108189697,0,0,0,0
"1576",852,"LighthouseReef","recruitment",NA,NA,"unident wrasse",1,NA,NA,8,"large crevice",1,0,0,0,0,"black-topright#1",NA,80,NA,26.08,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","black","e3",0.0248015873015873,0,0,0,0,0.000950981108189697,0,0,0,0
"1577",853,"LighthouseReef","recruitment",NA,NA,"unident wrasse",1,NA,NA,8,"large crevice",1,0,0,0,0,"black-topright#1",NA,80,NA,26.08,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","black","f4",0.0248015873015873,0,0,0,0,0.000950981108189697,0,0,0,0
"1578",854,"LighthouseReef","recruitment",NA,NA,"unident wrasse",1,NA,NA,8,"large crevice",0,0,0,0,2,"black-topright#1",NA,80,NA,26.08,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","black","g4",0,0,0.222222222222222,0,0,0,0,0.00852079072937969,0,0
"1579",855,"LighthouseReef","recruitment",NA,NA,"Naso lituratus",2,NA,NA,20,"large crevice",2,0,0,0,0,"black-topright#10",NA,80,NA,26.08,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","black","b8",0.0496031746031746,0,0,0,0,0.00190196221637939,0,0,0,0
"1580",856,"LighthouseReef","recruitment",NA,NA,"Naso lituratus",2,NA,NA,20,"large crevice",1,0,0,0,0,"black-topright#10",NA,80,NA,26.08,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","black","c7",0.0248015873015873,0,0,0,0,0.000950981108189697,0,0,0,0
"1581",857,"LighthouseReef","recruitment",NA,NA,"Naso lituratus",2,NA,NA,20,"large crevice",1,0,0,0,0,"black-topright#10",NA,80,NA,26.08,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","black","d2",0.0248015873015873,0,0,0,0,0.000950981108189697,0,0,0,0
"1582",858,"LighthouseReef","recruitment",NA,NA,"Naso lituratus",2,NA,NA,20,"large crevice",2,0,0,0,0,"black-topright#10",NA,80,NA,26.08,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","black","d8",0.0496031746031746,0,0,0,0,0.00190196221637939,0,0,0,0
"1583",859,"LighthouseReef","recruitment",NA,NA,"Naso lituratus",2,NA,NA,20,"large crevice",1,0,0,0,0,"black-topright#10",NA,80,NA,26.08,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","black","g7",0.0248015873015873,0,0,0,0,0.000950981108189697,0,0,0,0
"1584",860,"LighthouseReef","recruitment",NA,NA,"Naso lituratus",2,NA,NA,20,"large crevice",3,0,0,0,0,"black-topright#10",NA,80,NA,26.08,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","black","h4",0.0744047619047619,0,0,0,0,0.00285294332456909,0,0,0,0
"1585",861,"LighthouseReef","recruitment",NA,NA,"Naso lituratus",4,NA,NA,19,"large crevice",1,0,0,0,0,"black-topright#11",NA,80,NA,26.08,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","black","b4",0.0248015873015873,0,0,0,0,0.000950981108189697,0,0,0,0
"1586",862,"LighthouseReef","recruitment",NA,NA,"Naso lituratus",4,NA,NA,19,"large crevice",1,0,0,0,0,"black-topright#11",NA,80,NA,26.08,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","black","b6",0.0248015873015873,0,0,0,0,0.000950981108189697,0,0,0,0
"1587",863,"LighthouseReef","recruitment",NA,NA,"Naso lituratus",4,NA,NA,19,"large crevice",0,1,0,0,0,"black-topright#11",NA,80,NA,26.08,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","black","c1",0,0,0,0,0.0112129445820397,0,0,0,0,0.000429944194096616
"1588",864,"LighthouseReef","recruitment",NA,NA,"Naso lituratus",4,NA,NA,19,"large crevice",0,1,0,0,0,"black-topright#11",NA,80,NA,26.08,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","black","d1",0,0,0,0,0.0112129445820397,0,0,0,0,0.000429944194096616
"1589",865,"LighthouseReef","recruitment",NA,NA,"Naso lituratus",4,NA,NA,19,"large crevice",1,0,0,0,0,"black-topright#11",NA,80,NA,26.08,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","black","d7",0.0248015873015873,0,0,0,0,0.000950981108189697,0,0,0,0
"1590",866,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus binotatus",2,NA,NA,5,"large crevice",1,0,0,0,0,"black-topright#11",NA,80,NA,26.08,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","black","g5",0.0248015873015873,0,0,0,0,0.000950981108189697,0,0,0,0
"1591",867,"LighthouseReef","recruitment",NA,NA,"Naso lituratus",4,NA,NA,19,"large crevice",2,0,0,0,0,"black-topright#11",NA,80,NA,26.08,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","black","h2",0.0496031746031746,0,0,0,0,0.00190196221637939,0,0,0,0
"1592",868,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus binotatus",2,NA,NA,5,"large crevice",2,0,0,0,0,"black-topright#11",NA,80,NA,26.08,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","black","h4",0.0496031746031746,0,0,0,0,0.00190196221637939,0,0,0,0
"1593",869,"LighthouseReef","recruitment",NA,NA,"Chlorurus sordidus",10,NA,NA,12,"large crevice",1,0,0,0,0,"black-topright#11",NA,80,NA,26.08,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","black","h6",0.0248015873015873,0,0,0,0,0.000950981108189697,0,0,0,0
"1594",870,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus binotatus",2,NA,NA,5,"large crevice",1,0,0,0,0,"black-topright#11",NA,80,NA,26.08,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","black","h6",0.0248015873015873,0,0,0,0,0.000950981108189697,0,0,0,0
"1595",871,"LighthouseReef","recruitment",NA,NA,"Naso lituratus",4,NA,NA,19,"large crevice",1,0,0,0,0,"black-topright#11",NA,80,NA,26.08,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","black","h6",0.0248015873015873,0,0,0,0,0.000950981108189697,0,0,0,0
"1596",872,"LighthouseReef","recruitment",NA,NA,"Chlorurus sordidus",10,NA,NA,12,"large crevice",2,0,0,0,0,"black-topright#11",NA,80,NA,26.08,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","black","h8",0.0496031746031746,0,0,0,0,0.00190196221637939,0,0,0,0
"1597",873,"LighthouseReef","recruitment",NA,NA,"Naso lituratus",4,NA,NA,19,"large crevice",2,0,0,0,0,"black-topright#11",NA,80,NA,26.08,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","black","h8",0.0496031746031746,0,0,0,0,0.00190196221637939,0,0,0,0
"1598",874,"LighthouseReef","recruitment",NA,NA,"Naso lituratus",5,NA,NA,20,"large crevice",1,0,0,0,0,"black-topright#12",NA,80,NA,22.8,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","black","b2",0.0248015873015873,0,0,0,0,0.00108778891673629,0,0,0,0
"1599",875,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus binotatus",3,NA,NA,5,"large crevice",4,0,0,0,0,"black-topright#12",NA,80,NA,22.8,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","black","b4",0.0992063492063492,0,0,0,0,0.00435115566694514,0,0,0,0
"1600",876,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus binotatus",3,NA,NA,5,"large crevice",1,0,0,0,0,"black-topright#12",NA,80,NA,22.8,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","black","d2",0.0248015873015873,0,0,0,0,0.00108778891673629,0,0,0,0
"1601",877,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus binotatus",3,NA,NA,5,"large crevice",2,0,0,0,0,"black-topright#12",NA,80,NA,22.8,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","black","d3",0.0496031746031746,0,0,0,0,0.00217557783347257,0,0,0,0
"1602",878,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus binotatus",4,NA,NA,5,"large crevice",0,1,0,0,0,"black-topright#12",NA,80,NA,22.8,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","black","e1",0,0,0,0,0.0112129445820397,0,0,0,0,0.000491795815001743
"1603",879,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus binotatus",4,NA,NA,5,"large crevice",0,0,0,1,0,"black-topright#12",NA,80,NA,22.8,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","black","e2",0,0,0,0.0555555555555556,0,0,0,0,0.00243664717348928,0
"1604",880,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus binotatus",3,NA,NA,5,"large crevice",2,0,0,0,0,"black-topright#12",NA,80,NA,22.8,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","black","e3",0.0496031746031746,0,0,0,0,0.00217557783347257,0,0,0,0
"1605",881,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus binotatus",4,NA,NA,5,"large crevice",3,0,0,0,0,"black-topright#12",NA,80,NA,22.8,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","black","e3",0.0744047619047619,0,0,0,0,0.00326336675020886,0,0,0,0
"1606",882,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus binotatus",4,NA,NA,5,"large crevice",0,0,1,0,0,"black-topright#12",NA,80,NA,22.8,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","black","e4",0,0.0645271194577657,0,0,0,0,0.00283013681832306,0,0,0
"1607",883,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus binotatus",3,NA,NA,5,"large crevice",1,0,0,0,0,"black-topright#12",NA,80,NA,22.8,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","black","f2",0.0248015873015873,0,0,0,0,0.00108778891673629,0,0,0,0
"1608",884,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus binotatus",4,NA,NA,5,"large crevice",4,0,0,0,0,"black-topright#12",NA,80,NA,22.8,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","black","f2",0.0992063492063492,0,0,0,0,0.00435115566694514,0,0,0,0
"1609",885,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus binotatus",4,NA,NA,5,"large crevice",0,0,0,0,1,"black-topright#12",NA,80,NA,22.8,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","black","f3",0,0,0.111111111111111,0,0,0,0,0.00487329434697856,0,0
"1610",886,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus binotatus",3,NA,NA,5,"large crevice",4,0,0,0,0,"black-topright#12",NA,80,NA,22.8,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","black","f4",0.0992063492063492,0,0,0,0,0.00435115566694514,0,0,0,0
"1611",887,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus binotatus",4,NA,NA,5,"large crevice",2,0,0,0,0,"black-topright#12",NA,80,NA,22.8,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","black","f4",0.0496031746031746,0,0,0,0,0.00217557783347257,0,0,0,0
"1612",888,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus binotatus",3,NA,NA,5,"large crevice",2,0,0,0,0,"black-topright#12",NA,80,NA,22.8,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","black","f5",0.0496031746031746,0,0,0,0,0.00217557783347257,0,0,0,0
"1613",889,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus binotatus",4,NA,NA,5,"large crevice",2,0,0,0,0,"black-topright#12",NA,80,NA,22.8,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","black","f5",0.0496031746031746,0,0,0,0,0.00217557783347257,0,0,0,0
"1614",890,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus binotatus",4,NA,NA,5,"large crevice",2,0,0,0,0,"black-topright#12",NA,80,NA,22.8,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","black","f6",0.0496031746031746,0,0,0,0,0.00217557783347257,0,0,0,0
"1615",891,"LighthouseReef","recruitment",NA,NA,"Ctenochaetus binotatus",3,NA,NA,5,"large crevice",3,0,0,0,0,"black-topright#12",NA,80,NA,22.8,NA,40.32,15.49736,9,18,89.18264,"19.04.2018","black","g3",0.0744047619047619,0,0,0,0,0.00326336675020886,0,0,0,0
