"","Date","Reef","Video_code","colour","Species","Individual","fishlength.cm","tile.kind","tile.number","Location","Unique.location","number.bites","length.video.h.min.sec","length.video.min","comment","parrot.phase","Tile.kind","Location.kind"
"1103","19.04.2018","LighthouseReef","red-topleft#6","red","Acanthurus nigrofuscus","38",9,"small crevice","72","a2","72.a2",3,"0:11:28",11.47,"","","small","outside"
"1104","19.04.2018","LighthouseReef","red-topleft#6","red","Acanthurus nigrofuscus","38",9,"small crevice","72","a7","72.a7",1,"0:11:28",11.47,"","","small","outside"
"1105","19.04.2018","LighthouseReef","red-topleft#6","red","Acanthurus nigrofuscus","38",9,"small crevice","72","b7","72.b7",1,"0:11:28",11.47,"","","small","opencrevice"
"1106","19.04.2018","LighthouseReef","red-topleft#6","red","Ctenochaetus striatus","31",14,"small crevice","72","d8","72.d8",1,"0:11:28",11.47,"","","small","crown"
"1107","19.04.2018","LighthouseReef","red-topleft#6","red","Ctenochaetus striatus","31",14,"small crevice","72","c8","72.c8",2,"0:11:28",11.47,"","","small","opencrevice"
"1108","19.04.2018","LighthouseReef","red-topleft#6","red","Ctenochaetus striatus","31",14,"small crevice","72","c7","72.c7",1,"0:11:28",11.47,"","","small","crown"
"1109","19.04.2018","LighthouseReef","red-topleft#6","red","Ctenochaetus striatus","32",16,"small crevice","72","b1","72.b1",1,"0:11:28",11.47,"","","small","outside"
"1110","19.04.2018","LighthouseReef","red-topleft#6","red","Ctenochaetus striatus","32",16,"small crevice","72","c1","72.c1",1,"0:11:28",11.47,"","","small","outside"
"1111","19.04.2018","LighthouseReef","red-topleft#6","red","Ctenochaetus striatus","32",16,"small crevice","72","f1","72.f1",1,"0:11:28",11.47,"","","small","outside"
"1112","19.04.2018","LighthouseReef","red-topleft#6","red","Ctenochaetus striatus","32",16,"small crevice","72","g1","72.g1",2,"0:11:28",11.47,"","","small","outside"
"1113","19.04.2018","LighthouseReef","red-topleft#6","red","Ctenochaetus striatus","32",16,"small crevice","72","h1","72.h1",1,"0:11:28",11.47,"","","small","outside"
"1114","19.04.2018","LighthouseReef","red-topleft#6","red","Ctenochaetus striatus","32",16,"small crevice","72","h2","72.h2",1,"0:11:28",11.47,"","","small","outside"
"1115","19.04.2018","LighthouseReef","red-topleft#6","red","Ctenochaetus striatus","32",16,"small crevice","72","g2","72.g2",1,"0:11:28",11.47,"","","small","opencrevice"
"1116","19.04.2018","LighthouseReef","red-topleft#6","red","Zebrasoma scopas","22",10,"small crevice","72","g7","72.g7",3,"0:11:28",11.47,"","","small","crown"
"1117","19.04.2018","LighthouseReef","red-topleft#6","red","Acanthurus nigrofuscus","39",9,"small crevice","72","f6","72.f6",2,"0:11:28",11.47,"","","small","crown"
"1118","19.04.2018","LighthouseReef","red-topleft#6","red","Acanthurus nigrofuscus","39",9,"small crevice","72","f4","72.f4",1,"0:11:28",11.47,"","","small","crown"
"1119","19.04.2018","LighthouseReef","red-topleft#6","red","Acanthurus nigrofuscus","39",9,"small crevice","72","c8","72.c8",1,"0:11:28",11.47,"","","small","opencrevice"
"1120","19.04.2018","LighthouseReef","red-topleft#6","red","Acanthurus nigrofuscus","39",9,"small crevice","72","b6","72.b6",1,"0:11:28",11.47,"","","small","crown"
"1121","19.04.2018","LighthouseReef","red-topleft#6","red","Acanthurus nigrofuscus","39",9,"small crevice","72","b4","72.b4",1,"0:11:28",11.47,"","","small","crown"
"1122","19.04.2018","LighthouseReef","red-topleft#6","red","Acanthurus nigrofuscus","39",9,"small crevice","72","b2","72.b2",1,"0:11:28",11.47,"","","small","crown"
"1123","19.04.2018","LighthouseReef","red-topleft#8","red","Zebrasoma scopas","23",10,"small crevice","72","b4","72.b4",1,"0:26:05",26.08,"","","small","crown"
"1124","19.04.2018","LighthouseReef","red-topleft#8","red","Zebrasoma scopas","23",10,"small crevice","72","c3","72.c3",1,"0:26:05",26.08,"","","small","crown"
"1125","19.04.2018","LighthouseReef","red-topleft#9","red","Zebrasoma scopas","25",10,"small crevice","72","h1","72.h1",1,"0:26:05",26.08,"","","small","outside"
"1126","19.04.2018","LighthouseReef","red-topleft#11","red","Acanthurus nigrofuscus","41",8,"small crevice","72","b2","72.b2",1,"0:26:05",26.08,"","","small","crown"
"1127","19.04.2018","LighthouseReef","red-topleft#11","red","Zebrasoma scopas","29",10,"small crevice","72","f2","72.f2",7,"0:26:05",26.08,"","","small","crown"
"1128","19.04.2018","LighthouseReef","red-topleft#11","red","Zebrasoma scopas","29",10,"small crevice","72","g5","72.g5",1,"0:26:05",26.08,"","","small","crown"
"1129","19.04.2018","LighthouseReef","red-topleft#11","red","Zebrasoma scopas","31",10,"small crevice","72","h3","72.h3",1,"0:26:05",26.08,"","","small","outside"
"1130","19.04.2018","LighthouseReef","red-topleft#13","red","Zebrasoma scopas","33",10,"small crevice","72","a7","72.a7",3,"0:26:05",26.08,"","","small","outside"
"1131","19.04.2018","LighthouseReef","red-topleft#13","red","Zebrasoma scopas","33",10,"small crevice","72","c7","72.c7",3,"0:26:05",26.08,"","","small","crown"
"1132","19.04.2018","LighthouseReef","red-topleft#13","red","Zebrasoma scopas","33",10,"small crevice","72","e3","72.e3",3,"0:26:05",26.08,"","","small","crown"
"1133","19.04.2018","LighthouseReef","red-topleft#13","red","Acanthurus nigrofuscus","52",10,"small crevice","72","c9","72.c9",2,"0:26:05",26.08,"","","small","outside"
"1134","19.04.2018","LighthouseReef","red-topleft#13","red","Acanthurus nigrofuscus","52",10,"small crevice","72","b9","72.b9",1,"0:26:05",26.08,"","","small","outside"
"1135","19.04.2018","LighthouseReef","red-topleft#13","red","Acanthurus nigrofuscus","52",10,"small crevice","72","b8","72.b8",2,"0:26:05",26.08,"","","small","crown"
"1136","19.04.2018","LighthouseReef","red-topleft#13","red","Acanthurus nigrofuscus","52",10,"small crevice","72","b6","72.b6",2,"0:26:05",26.08,"","","small","crown"
"1137","19.04.2018","LighthouseReef","red-topleft#13","red","Acanthurus nigrofuscus","52",10,"small crevice","72","h2","72.h2",4,"0:26:05",26.08,"","","small","outside"
"1138","19.04.2018","LighthouseReef","red-topleft#13","red","Acanthurus nigrofuscus","52",10,"small crevice","72","d3","72.d3",2,"0:26:05",26.08,"","","small","targetcrevice"
"1139","19.04.2018","LighthouseReef","red-topleft#13","red","Ctenochaetus striatus","41",16,"small crevice","72","g1","72.g1",1,"0:26:05",26.08,"","","small","outside"
"1140","19.04.2018","LighthouseReef","red-topleft#13","red","Ctenochaetus striatus","41",16,"small crevice","72","f3","72.f3",1,"0:26:05",26.08,"","","small","targetcrevice"
"1141","19.04.2018","LighthouseReef","red-topleft#13","red","Ctenochaetus striatus","41",16,"small crevice","72","e3","72.e3",1,"0:26:05",26.08,"","","small","crown"
"1142","19.04.2018","LighthouseReef","red-topleft#13","red","Acanthurus nigrofuscus","53",9,"small crevice","72","b2","72.b2",3,"0:26:05",26.08,"","","small","crown"
"1143","19.04.2018","LighthouseReef","red-topleft#13","red","Acanthurus nigrofuscus","53",9,"small crevice","72","f8","72.f8",1,"0:26:05",26.08,"","","small","crown"
"1144","19.04.2018","LighthouseReef","red-topleft#13","red","Acanthurus nigrofuscus","53",9,"small crevice","72","g7","72.g7",1,"0:26:05",26.08,"","","small","crown"
"1145","19.04.2018","LighthouseReef","red-topleft#13","red","Acanthurus nigrofuscus","54",9,"small crevice","72","h4","72.h4",2,"0:26:05",26.08,"","","small","outside"
"1146","19.04.2018","LighthouseReef","red-topleft#13","red","Ctenochaetus striatus","42",16,"small crevice","72","g7","72.g7",1,"0:26:05",26.08,"","","small","crown"
"1147","19.04.2018","LighthouseReef","red-topleft#13","red","Ctenochaetus striatus","42",16,"small crevice","72","h8","72.h8",2,"0:26:05",26.08,"","","small","outside"
"1148","19.04.2018","LighthouseReef","red-topleft#13","red","Ctenochaetus striatus","43",16,"small crevice","72","g5","72.g5",1,"0:26:05",26.08,"","","small","crown"
"1149","19.04.2018","LighthouseReef","red-topleft#13","red","Acanthurus nigrofuscus","55",9,"small crevice","72","d2","72.d2",1,"0:26:05",26.08,"","","small","crown"
"1150","19.04.2018","LighthouseReef","red-topleft#13","red","Acanthurus nigrofuscus","55",9,"small crevice","72","d4","72.d4",3,"0:26:05",26.08,"","","small","crown"
"1151","19.04.2018","LighthouseReef","red-topleft#13","red","Acanthurus nigrofuscus","55",9,"small crevice","72","c3","72.c3",1,"0:26:05",26.08,"","","small","crown"
"1152","19.04.2018","LighthouseReef","red-topleft#13","red","Acanthurus nigrofuscus","55",9,"small crevice","72","e3","72.e3",1,"0:26:05",26.08,"","","small","crown"
"1153","19.04.2018","LighthouseReef","red-topleft#13","red","Acanthurus nigrofuscus","55",9,"small crevice","72","f2","72.f2",1,"0:26:05",26.08,"","","small","crown"
"1154","19.04.2018","LighthouseReef","red-topleft#13","red","Acanthurus nigrofuscus","55",9,"small crevice","72","h2","72.h2",1,"0:26:05",26.08,"","","small","outside"
"1155","19.04.2018","LighthouseReef","red-topleft#13","red","Acanthurus nigrofuscus","55",9,"small crevice","72","e3","72.e3",1,"0:26:05",26.08,"","","small","crown"
"1156","19.04.2018","LighthouseReef","red-topleft#13","red","Acanthurus nigrofuscus","55",9,"small crevice","72","d4","72.d4",2,"0:26:05",26.08,"","","small","crown"
"1157","19.04.2018","LighthouseReef","red-topleft#13","red","Acanthurus nigrofuscus","55",9,"small crevice","72","b6","72.b6",2,"0:26:05",26.08,"","","small","crown"
"1158","19.04.2018","LighthouseReef","red-topleft#13","red","Acanthurus nigrofuscus","55",9,"small crevice","72","b4","72.b4",2,"0:26:05",26.08,"","","small","crown"
"1159","19.04.2018","LighthouseReef","red-topleft#13","red","Acanthurus nigrofuscus","56",9,"small crevice","72","b8","72.b8",5,"0:26:05",26.08,"","","small","crown"
"1160","19.04.2018","LighthouseReef","red-topleft#13","red","Acanthurus nigrofuscus","56",9,"small crevice","72","c2","72.c2",1,"0:26:05",26.08,"","","small","opencrevice"
"1161","19.04.2018","LighthouseReef","red-topleft#13","red","Acanthurus nigrofuscus","56",9,"small crevice","72","b2","72.b2",4,"0:26:05",26.08,"","","small","crown"
"1162","19.04.2018","LighthouseReef","red-topleft#13","red","Ctenochaetus striatus","46",16,"small crevice","72","b2","72.b2",1,"0:26:05",26.08,"","","small","crown"
"1163","19.04.2018","LighthouseReef","red-topleft#13","red","Ctenochaetus striatus","46",16,"small crevice","72","c2","72.c2",2,"0:26:05",26.08,"","","small","opencrevice"
"1164","19.04.2018","LighthouseReef","red-topleft#13","red","Ctenochaetus striatus","46",16,"small crevice","72","c3","72.c3",1,"0:26:05",26.08,"","","small","crown"
"1165","19.04.2018","LighthouseReef","red-topleft#13","red","Ctenochaetus striatus","46",16,"small crevice","72","c5","72.c5",1,"0:26:05",26.08,"","","small","crown"
"1166","19.04.2018","LighthouseReef","red-topleft#13","red","Ctenochaetus striatus","46",16,"small crevice","72","e7","72.e7",1,"0:26:05",26.08,"","","small","crown"
"1167","19.04.2018","LighthouseReef","red-topleft#13","red","Ctenochaetus striatus","46",16,"small crevice","72","f2","72.f2",1,"0:26:05",26.08,"","","small","crown"
"1168","19.04.2018","LighthouseReef","red-topleft#13","red","Ctenochaetus striatus","46",16,"small crevice","72","g2","72.g2",2,"0:26:05",26.08,"","","small","opencrevice"
"1169","19.04.2018","LighthouseReef","red-topleft#13","red","Ctenochaetus striatus","46",16,"small crevice","72","h2","72.h2",1,"0:26:05",26.08,"","","small","outside"
"1170","19.04.2018","LighthouseReef","red-topleft#13","red","Ctenochaetus striatus","46",16,"small crevice","72","g3","72.g3",2,"0:26:05",26.08,"","","small","crown"
"1171","19.04.2018","LighthouseReef","red-topleft#13","red","Ctenochaetus striatus","46",16,"small crevice","72","f4","72.f4",1,"0:26:05",26.08,"","","small","crown"
"1172","19.04.2018","LighthouseReef","red-topleft#13","red","Ctenochaetus striatus","46",16,"small crevice","72","f5","72.f5",2,"0:26:05",26.08,"","","small","othercrevice"
"1173","19.04.2018","LighthouseReef","red-topleft#13","red","Ctenochaetus striatus","46",16,"small crevice","72","h6","72.h6",1,"0:26:05",26.08,"","","small","outside"
"1174","19.04.2018","LighthouseReef","red-topleft#13","red","Ctenochaetus striatus","46",16,"small crevice","72","h4","72.h4",1,"0:26:05",26.08,"","","small","outside"
"1175","19.04.2018","LighthouseReef","red-topleft#13","red","Ctenochaetus striatus","46",16,"small crevice","72","h3","72.h3",1,"0:26:05",26.08,"","","small","outside"
"1176","19.04.2018","LighthouseReef","red-topleft#13","red","Ctenochaetus striatus","46",16,"small crevice","72","h6","72.h6",1,"0:26:05",26.08,"","","small","outside"
"1177","19.04.2018","LighthouseReef","red-topleft#13","red","Ctenochaetus striatus","46",16,"small crevice","72","i5","72.i5",2,"0:26:05",26.08,"","","small","outside"
"1178","19.04.2018","LighthouseReef","red-topleft#13","red","Ctenochaetus striatus","46",16,"small crevice","72","f4","72.f4",1,"0:26:05",26.08,"","","small","crown"
"1179","19.04.2018","LighthouseReef","red-topleft#13","red","Ctenochaetus striatus","46",16,"small crevice","72","d4","72.d4",1,"0:26:05",26.08,"","","small","crown"
"1180","19.04.2018","LighthouseReef","red-topleft#13","red","Ctenochaetus striatus","46",16,"small crevice","72","b2","72.b2",1,"0:26:05",26.08,"","","small","crown"
"1181","19.04.2018","LighthouseReef","control","yellow",NA,NA,NA,"small crevice","12",NA,"12.NA",0,NA,NA,"","",NA,NA
"1182",NA,NA,NA,NA,NA,NA,NA,NA,"80","b5",NA,NA,NA,NA,NA,NA,"large.less","crown"
"1183",NA,NA,NA,NA,NA,NA,NA,NA,"80","c3",NA,NA,NA,NA,NA,NA,"large.less","crown"
"1184",NA,NA,NA,NA,NA,NA,NA,NA,"80","e7",NA,NA,NA,NA,NA,NA,"large.less","crown"
"1185",NA,NA,NA,NA,NA,NA,NA,NA,"74","b6",NA,NA,NA,NA,NA,NA,"large.less","crown"
"1186",NA,NA,NA,NA,NA,NA,NA,NA,"74","c7",NA,NA,NA,NA,NA,NA,"large.less","crown"
"1187",NA,NA,NA,NA,NA,NA,NA,NA,"74","d7",NA,NA,NA,NA,NA,NA,"large.less","crown"
"1188",NA,NA,NA,NA,NA,NA,NA,NA,"74","e3",NA,NA,NA,NA,NA,NA,"large.less","crown"
"1189",NA,NA,NA,NA,NA,NA,NA,NA,"74","f2",NA,NA,NA,NA,NA,NA,"large.less","crown"
"1190",NA,NA,NA,NA,NA,NA,NA,NA,"74","f5",NA,NA,NA,NA,NA,NA,"large.less","crown"
"1191",NA,NA,NA,NA,NA,NA,NA,NA,"74","f6",NA,NA,NA,NA,NA,NA,"large.less","crown"
"1192",NA,NA,NA,NA,NA,NA,NA,NA,"74","f8",NA,NA,NA,NA,NA,NA,"large.less","crown"
"1193",NA,NA,NA,NA,NA,NA,NA,NA,"74","g5",NA,NA,NA,NA,NA,NA,"large.less","crown"
"1194",NA,NA,NA,NA,NA,NA,NA,NA,"74","h2",NA,NA,NA,NA,NA,NA,"large.less","crown"
"1195",NA,NA,NA,NA,NA,NA,NA,NA,"74","h4",NA,NA,NA,NA,NA,NA,"large.less","crown"
"1196",NA,NA,NA,NA,NA,NA,NA,NA,"74","h6",NA,NA,NA,NA,NA,NA,"large.less","crown"
"1197",NA,NA,NA,NA,NA,NA,NA,NA,"74","h8",NA,NA,NA,NA,NA,NA,"large.less","crown"
"1198",NA,NA,NA,NA,NA,NA,NA,NA,"107","b4",NA,NA,NA,NA,NA,NA,"medium","crown"
"1199",NA,NA,NA,NA,NA,NA,NA,NA,"107","c5",NA,NA,NA,NA,NA,NA,"medium","crown"
"1200",NA,NA,NA,NA,NA,NA,NA,NA,"107","c7",NA,NA,NA,NA,NA,NA,"medium","crown"
"1201",NA,NA,NA,NA,NA,NA,NA,NA,"107","d4",NA,NA,NA,NA,NA,NA,"medium","crown"
"1202",NA,NA,NA,NA,NA,NA,NA,NA,"107","d8",NA,NA,NA,NA,NA,NA,"medium","crown"
"1203",NA,NA,NA,NA,NA,NA,NA,NA,"107","e7",NA,NA,NA,NA,NA,NA,"medium","crown"
"1204",NA,NA,NA,NA,NA,NA,NA,NA,"107","f4",NA,NA,NA,NA,NA,NA,"medium","crown"
"1205",NA,NA,NA,NA,NA,NA,NA,NA,"107","g5",NA,NA,NA,NA,NA,NA,"medium","crown"
"1206",NA,NA,NA,NA,NA,NA,NA,NA,"79","b2",NA,NA,NA,NA,NA,NA,"medium","crown"
"1207",NA,NA,NA,NA,NA,NA,NA,NA,"79","b4",NA,NA,NA,NA,NA,NA,"medium","crown"
"1208",NA,NA,NA,NA,NA,NA,NA,NA,"79","b8",NA,NA,NA,NA,NA,NA,"medium","crown"
"1209",NA,NA,NA,NA,NA,NA,NA,NA,"79","c3",NA,NA,NA,NA,NA,NA,"medium","crown"
"1210",NA,NA,NA,NA,NA,NA,NA,NA,"79","d2",NA,NA,NA,NA,NA,NA,"medium","crown"
"1211",NA,NA,NA,NA,NA,NA,NA,NA,"79","d8",NA,NA,NA,NA,NA,NA,"medium","crown"
"1212",NA,NA,NA,NA,NA,NA,NA,NA,"79","f4",NA,NA,NA,NA,NA,NA,"medium","crown"
"1213",NA,NA,NA,NA,NA,NA,NA,NA,"79","f6",NA,NA,NA,NA,NA,NA,"medium","crown"
"1214",NA,NA,NA,NA,NA,NA,NA,NA,"79","g3",NA,NA,NA,NA,NA,NA,"medium","crown"
"1215",NA,NA,NA,NA,NA,NA,NA,NA,"79","g5",NA,NA,NA,NA,NA,NA,"medium","crown"
"1216",NA,NA,NA,NA,NA,NA,NA,NA,"79","g7",NA,NA,NA,NA,NA,NA,"medium","crown"
"1217",NA,NA,NA,NA,NA,NA,NA,NA,"6","b4",NA,NA,NA,NA,NA,NA,"small","crown"
"1218",NA,NA,NA,NA,NA,NA,NA,NA,"6","b6",NA,NA,NA,NA,NA,NA,"small","crown"
"1219",NA,NA,NA,NA,NA,NA,NA,NA,"6","c3",NA,NA,NA,NA,NA,NA,"small","crown"
"1220",NA,NA,NA,NA,NA,NA,NA,NA,"6","c5",NA,NA,NA,NA,NA,NA,"small","crown"
"1221",NA,NA,NA,NA,NA,NA,NA,NA,"6","d2",NA,NA,NA,NA,NA,NA,"small","crown"
"1222",NA,NA,NA,NA,NA,NA,NA,NA,"6","d4",NA,NA,NA,NA,NA,NA,"small","crown"
"1223",NA,NA,NA,NA,NA,NA,NA,NA,"6","e3",NA,NA,NA,NA,NA,NA,"small","crown"
"1224",NA,NA,NA,NA,NA,NA,NA,NA,"6","f4",NA,NA,NA,NA,NA,NA,"small","crown"
"1225",NA,NA,NA,NA,NA,NA,NA,NA,"6","f8",NA,NA,NA,NA,NA,NA,"small","crown"
"1226",NA,NA,NA,NA,NA,NA,NA,NA,"6","g3",NA,NA,NA,NA,NA,NA,"small","crown"
"1227",NA,NA,NA,NA,NA,NA,NA,NA,"6","g5",NA,NA,NA,NA,NA,NA,"small","crown"
"1228",NA,NA,NA,NA,NA,NA,NA,NA,"6","g7",NA,NA,NA,NA,NA,NA,"small","crown"
"1229",NA,NA,NA,NA,NA,NA,NA,NA,"18","c3",NA,NA,NA,NA,NA,NA,"small","crown"
"1230",NA,NA,NA,NA,NA,NA,NA,NA,"18","d2",NA,NA,NA,NA,NA,NA,"small","crown"
"1231",NA,NA,NA,NA,NA,NA,NA,NA,"18","d6",NA,NA,NA,NA,NA,NA,"small","crown"
"1232",NA,NA,NA,NA,NA,NA,NA,NA,"18","d8",NA,NA,NA,NA,NA,NA,"small","crown"
"1233",NA,NA,NA,NA,NA,NA,NA,NA,"18","e3",NA,NA,NA,NA,NA,NA,"small","crown"
"1234",NA,NA,NA,NA,NA,NA,NA,NA,"18","e7",NA,NA,NA,NA,NA,NA,"small","crown"
"1235",NA,NA,NA,NA,NA,NA,NA,NA,"18","f2",NA,NA,NA,NA,NA,NA,"small","crown"
"1236",NA,NA,NA,NA,NA,NA,NA,NA,"18","f8",NA,NA,NA,NA,NA,NA,"small","crown"
"1237",NA,NA,NA,NA,NA,NA,NA,NA,"18","g3",NA,NA,NA,NA,NA,NA,"small","crown"
"1238",NA,NA,NA,NA,NA,NA,NA,NA,"80","b3",NA,NA,NA,NA,NA,NA,"large.less","opencrevice"
"1239",NA,NA,NA,NA,NA,NA,NA,NA,"80","b7",NA,NA,NA,NA,NA,NA,"large.less","opencrevice"
"1240",NA,NA,NA,NA,NA,NA,NA,NA,"80","c2",NA,NA,NA,NA,NA,NA,"large.less","opencrevice"
"1241",NA,NA,NA,NA,NA,NA,NA,NA,"80","c8",NA,NA,NA,NA,NA,NA,"large.less","opencrevice"
"1242",NA,NA,NA,NA,NA,NA,NA,NA,"80","e8",NA,NA,NA,NA,NA,NA,"large.less","opencrevice"
"1243",NA,NA,NA,NA,NA,NA,NA,NA,"80","g2",NA,NA,NA,NA,NA,NA,"large.less","opencrevice"
"1244",NA,NA,NA,NA,NA,NA,NA,NA,"80","h3",NA,NA,NA,NA,NA,NA,"large.less","opencrevice"
"1245",NA,NA,NA,NA,NA,NA,NA,NA,"80","h5",NA,NA,NA,NA,NA,NA,"large.less","opencrevice"
"1246",NA,NA,NA,NA,NA,NA,NA,NA,"74","b3",NA,NA,NA,NA,NA,NA,"large.less","opencrevice"
"1247",NA,NA,NA,NA,NA,NA,NA,NA,"74","b7",NA,NA,NA,NA,NA,NA,"large.less","opencrevice"
"1248",NA,NA,NA,NA,NA,NA,NA,NA,"74","c2",NA,NA,NA,NA,NA,NA,"large.less","opencrevice"
"1249",NA,NA,NA,NA,NA,NA,NA,NA,"74","c8",NA,NA,NA,NA,NA,NA,"large.less","opencrevice"
"1250",NA,NA,NA,NA,NA,NA,NA,NA,"74","e2",NA,NA,NA,NA,NA,NA,"large.less","opencrevice"
"1251",NA,NA,NA,NA,NA,NA,NA,NA,"74","e8",NA,NA,NA,NA,NA,NA,"large.less","opencrevice"
"1252",NA,NA,NA,NA,NA,NA,NA,NA,"74","g2",NA,NA,NA,NA,NA,NA,"large.less","opencrevice"
"1253",NA,NA,NA,NA,NA,NA,NA,NA,"74","h3",NA,NA,NA,NA,NA,NA,"large.less","opencrevice"
"1254",NA,NA,NA,NA,NA,NA,NA,NA,"74","h5",NA,NA,NA,NA,NA,NA,"large.less","opencrevice"
"1255",NA,NA,NA,NA,NA,NA,NA,NA,"74","h7",NA,NA,NA,NA,NA,NA,"large.less","opencrevice"
"1256",NA,NA,NA,NA,NA,NA,NA,NA,"107","b3",NA,NA,NA,NA,NA,NA,"medium","opencrevice"
"1257",NA,NA,NA,NA,NA,NA,NA,NA,"107","b5",NA,NA,NA,NA,NA,NA,"medium","opencrevice"
"1258",NA,NA,NA,NA,NA,NA,NA,NA,"107","b7",NA,NA,NA,NA,NA,NA,"medium","opencrevice"
"1259",NA,NA,NA,NA,NA,NA,NA,NA,"107","c2",NA,NA,NA,NA,NA,NA,"medium","opencrevice"
"1260",NA,NA,NA,NA,NA,NA,NA,NA,"107","c8",NA,NA,NA,NA,NA,NA,"medium","opencrevice"
"1261",NA,NA,NA,NA,NA,NA,NA,NA,"107","e8",NA,NA,NA,NA,NA,NA,"medium","opencrevice"
"1262",NA,NA,NA,NA,NA,NA,NA,NA,"107","g8",NA,NA,NA,NA,NA,NA,"medium","opencrevice"
"1263",NA,NA,NA,NA,NA,NA,NA,NA,"79","b3",NA,NA,NA,NA,NA,NA,"medium","opencrevice"
"1264",NA,NA,NA,NA,NA,NA,NA,NA,"79","b5",NA,NA,NA,NA,NA,NA,"medium","opencrevice"
"1265",NA,NA,NA,NA,NA,NA,NA,NA,"79","b7",NA,NA,NA,NA,NA,NA,"medium","opencrevice"
"1266",NA,NA,NA,NA,NA,NA,NA,NA,"79","c2",NA,NA,NA,NA,NA,NA,"medium","opencrevice"
"1267",NA,NA,NA,NA,NA,NA,NA,NA,"79","c8",NA,NA,NA,NA,NA,NA,"medium","opencrevice"
"1268",NA,NA,NA,NA,NA,NA,NA,NA,"79","e2",NA,NA,NA,NA,NA,NA,"medium","opencrevice"
"1269",NA,NA,NA,NA,NA,NA,NA,NA,"79","e8",NA,NA,NA,NA,NA,NA,"medium","opencrevice"
"1270",NA,NA,NA,NA,NA,NA,NA,NA,"79","g2",NA,NA,NA,NA,NA,NA,"medium","opencrevice"
"1271",NA,NA,NA,NA,NA,NA,NA,NA,"79","g8",NA,NA,NA,NA,NA,NA,"medium","opencrevice"
"1272",NA,NA,NA,NA,NA,NA,NA,NA,"44","c2",NA,NA,NA,NA,NA,NA,"medium","opencrevice"
"1273",NA,NA,NA,NA,NA,NA,NA,NA,"72","g8",NA,NA,NA,NA,NA,NA,"small","opencrevice"
"1274",NA,NA,NA,NA,NA,NA,NA,NA,"18","b3",NA,NA,NA,NA,NA,NA,"small","opencrevice"
"1275",NA,NA,NA,NA,NA,NA,NA,NA,"18","b5",NA,NA,NA,NA,NA,NA,"small","opencrevice"
"1276",NA,NA,NA,NA,NA,NA,NA,NA,"18","b7",NA,NA,NA,NA,NA,NA,"small","opencrevice"
"1277",NA,NA,NA,NA,NA,NA,NA,NA,"18","c2",NA,NA,NA,NA,NA,NA,"small","opencrevice"
"1278",NA,NA,NA,NA,NA,NA,NA,NA,"18","c8",NA,NA,NA,NA,NA,NA,"small","opencrevice"
"1279",NA,NA,NA,NA,NA,NA,NA,NA,"18","e2",NA,NA,NA,NA,NA,NA,"small","opencrevice"
"1280",NA,NA,NA,NA,NA,NA,NA,NA,"18","e8",NA,NA,NA,NA,NA,NA,"small","opencrevice"
"1281",NA,NA,NA,NA,NA,NA,NA,NA,"18","g2",NA,NA,NA,NA,NA,NA,"small","opencrevice"
"1282",NA,NA,NA,NA,NA,NA,NA,NA,"18","g8",NA,NA,NA,NA,NA,NA,"small","opencrevice"
"1283",NA,NA,NA,NA,NA,NA,NA,NA,"6","b3",NA,NA,NA,NA,NA,NA,"small","opencrevice"
"1284",NA,NA,NA,NA,NA,NA,NA,NA,"6","b5",NA,NA,NA,NA,NA,NA,"small","opencrevice"
"1285",NA,NA,NA,NA,NA,NA,NA,NA,"6","b7",NA,NA,NA,NA,NA,NA,"small","opencrevice"
"1286",NA,NA,NA,NA,NA,NA,NA,NA,"6","c2",NA,NA,NA,NA,NA,NA,"small","opencrevice"
"1287",NA,NA,NA,NA,NA,NA,NA,NA,"6","c8",NA,NA,NA,NA,NA,NA,"small","opencrevice"
"1288",NA,NA,NA,NA,NA,NA,NA,NA,"6","e2",NA,NA,NA,NA,NA,NA,"small","opencrevice"
"1289",NA,NA,NA,NA,NA,NA,NA,NA,"6","e8",NA,NA,NA,NA,NA,NA,"small","opencrevice"
"1290",NA,NA,NA,NA,NA,NA,NA,NA,"6","g2",NA,NA,NA,NA,NA,NA,"small","opencrevice"
"1291",NA,NA,NA,NA,NA,NA,NA,NA,"6","g8",NA,NA,NA,NA,NA,NA,"small","opencrevice"
"1292",NA,NA,NA,NA,NA,NA,NA,NA,"71","f3",NA,NA,NA,NA,NA,NA,"large.more","othercrevice"
"1293",NA,NA,NA,NA,NA,NA,NA,NA,"71","g6",NA,NA,NA,NA,NA,NA,"large.more","othercrevice"
"1294",NA,NA,NA,NA,NA,NA,NA,NA,"80","f7",NA,NA,NA,NA,NA,NA,"large.less","othercrevice"
"1295",NA,NA,NA,NA,NA,NA,NA,NA,"80","g6",NA,NA,NA,NA,NA,NA,"large.less","othercrevice"
"1296",NA,NA,NA,NA,NA,NA,NA,NA,"74","f3",NA,NA,NA,NA,NA,NA,"large.less","othercrevice"
"1297",NA,NA,NA,NA,NA,NA,NA,NA,"74","f7",NA,NA,NA,NA,NA,NA,"large.less","othercrevice"
"1298",NA,NA,NA,NA,NA,NA,NA,NA,"74","g4",NA,NA,NA,NA,NA,NA,"large.less","othercrevice"
"1299",NA,NA,NA,NA,NA,NA,NA,NA,"74","g6",NA,NA,NA,NA,NA,NA,"large.less","othercrevice"
