Date,Reef,Video_code,colour,Species,Individual,fishlength.cm,tile.kind,tile.number,Location,Unique.location,number.bites,length.video.h:min:sec,length.video.min,comment,parrot.phase
19.04.2018,LighthouseReef,black-topright#9,black,Naso lituratus,1,20,small crevice,6,f2,6.f2,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,black-topright#9,black,Naso lituratus,1,20,small crevice,6,h8,6.h8,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,2,24,small crevice,18,b1,18.b1,1,0:21:56,21.93,,
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,2,24,small crevice,18,b2,18.b2,1,0:21:56,21.93,,
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,1,24,small crevice,18,b4,18.b4,1,0:21:56,21.93,,
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,1,24,small crevice,18,b6,18.b6,6,0:21:56,21.93,,
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,1,24,small crevice,18,b8,18.b8,3,0:21:56,21.93,,
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,2,24,small crevice,18,c1,18.c1,1,0:21:56,21.93,,
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,1,24,small crevice,18,c5,18.c5,5,0:21:56,21.93,,
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,1,24,small crevice,18,c7,18.c7,2,0:21:56,21.93,,
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,2,24,small crevice,18,d1,18.d1,1,0:21:56,21.93,,
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,2,24,small crevice,18,e1,18.e1,1,0:21:56,21.93,,
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,2,24,small crevice,18,f4,18.f4,1,0:21:56,21.93,,
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,2,24,small crevice,18,f6,18.f6,4,0:21:56,21.93,,
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,1,24,small crevice,18,g5,18.g5,1,0:21:56,21.93,,
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,2,24,small crevice,18,g5,18.g5,2,0:21:56,21.93,,
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,NA,NA,NA,small crevice,18,g6,18.g6,0,0:21:56,21.93,,
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,1,24,small crevice,18,g7,18.g7,1,0:21:56,21.93,,
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,2,24,small crevice,18,g7,18.g7,2,0:21:56,21.93,,
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,2,24,small crevice,18,h2,18.h2,1,0:21:56,21.93,,
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,2,24,small crevice,18,h6,18.h6,2,0:21:56,21.93,,
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,1,24,small crevice,18,h8,18.h8,1,0:21:56,21.93,,
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,2,24,small crevice,18,i4,18.i4,1,0:21:56,21.93,,
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,2,24,small crevice,18,i5,18.i5,2,0:21:56,21.93,,
19.04.2018,LighthouseReef,nocolour-topleft#11,blank,Scarus niger,2,24,small crevice,18,i6,18.i6,1,0:21:56,21.93,,
19.04.2018,LighthouseReef,nocolour-topleft#9,blank,Pomacentrus bankanensis,1,4,small crevice,18,a4,18.a4,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,nocolour-topleft#9,blank,NA,NA,NA,small crevice,18,a5,18.a5,0,0:26:05,26.08,,
19.04.2018,LighthouseReef,nocolour-topleft#9,blank,Pomacentrus bankanensis,1,4,small crevice,18,d4,18.d4,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Chlorurus sordidus,11,11,small crevice,72,a2,72.a2,1,0:26:05,26.08,,parrot IP
19.04.2018,LighthouseReef,red-topleft#1,red,NA,NA,NA,small crevice,72,a3,72.a3,0,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,5,15,small crevice,72,a4,72.a4,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,2,18,small crevice,72,a6,72.a6,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,5,15,small crevice,72,a7,72.a7,3,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Acanthurus nigrofuscus,4,9,small crevice,72,a8,72.a8,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,NA,NA,NA,small crevice,72,a9,72.a9,0,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Acanthurus nigrofuscus,3,8,small crevice,72,b2,72.b2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,1,18,small crevice,72,b2,72.b2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,3,18,small crevice,72,b2,72.b2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Zebrasoma scopas,3,10,small crevice,72,b2,72.b2,5,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,3,18,small crevice,72,b3,72.b3,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,4,17,small crevice,72,b4,72.b4,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Zebrasoma scopas,2,10,small crevice,72,b4,72.b4,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,2,18,small crevice,72,b6,72.b6,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,4,17,small crevice,72,b6,72.b6,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Zebrasoma scopas,2,10,small crevice,72,b6,72.b6,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,4,17,small crevice,72,b7,72.b7,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Acanthurus nigrofuscus,4,9,small crevice,72,b8,72.b8,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,1,18,small crevice,72,c1,72.c1,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,3,18,small crevice,72,c1,72.c1,4,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,3,18,small crevice,72,c3,72.c3,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,1,18,small crevice,72,c5,72.c5,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Zebrasoma scopas,2,10,small crevice,72,c5,72.c5,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,4,17,small crevice,72,c7,72.c7,4,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,4,17,small crevice,72,c8,72.c8,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,1,18,small crevice,72,d2,72.d2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Zebrasoma scopas,3,10,small crevice,72,d2,72.d2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,1,18,small crevice,72,d4,72.d4,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,1,18,small crevice,72,d5,72.d5,5,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,2,18,small crevice,72,d5,72.d5,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,4,17,small crevice,72,d6,72.d6,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,4,17,small crevice,72,d6,72.d6,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Zebrasoma scopas,2,10,small crevice,72,d8,72.d8,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,3,18,small crevice,72,e1,72.e1,3,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,3,18,small crevice,72,e3,72.e3,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,4,17,small crevice,72,e5,72.e5,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,4,17,small crevice,72,e6,72.e6,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,4,17,small crevice,72,e7,72.e7,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,3,18,small crevice,72,f1,72.f1,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Zebrasoma scopas,5,10,small crevice,72,f1,72.f1,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Zebrasoma scopas,3,10,small crevice,72,f2,72.f2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,1,18,small crevice,72,f4,72.f4,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,4,17,small crevice,72,f4,72.f4,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,2,18,small crevice,72,f5,72.f5,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Acanthurus nigrofuscus,5,9,small crevice,72,f6,72.f6,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,4,17,small crevice,72,f8,72.f8,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,5,15,small crevice,72,f8,72.f8,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,4,17,small crevice,72,f8,72.f8,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Zebrasoma scopas,2,10,small crevice,72,f8,72.f8,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,4,17,small crevice,72,g5,72.g5,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Acanthurus nigrofuscus,10,9,small crevice,72,g7,72.g7,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Acanthurus nigrofuscus,11,8,small crevice,72,g7,72.g7,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,4,17,small crevice,72,g7,72.g7,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Acanthurus nigrofuscus,6,9,small crevice,72,h2,72.h2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Acanthurus nigrofuscus,2,8,small crevice,72,h2,72.h2,3,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Acanthurus nigrofuscus,5,9,small crevice,72,h2,72.h2,3,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,1,18,small crevice,72,h2,72.h2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Acanthurus nigrofuscus,2,8,small crevice,72,h3,72.h3,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,1,18,small crevice,72,h4,72.h4,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,2,18,small crevice,72,h6,72.h6,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,4,17,small crevice,72,h6,72.h6,6,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Acanthurus nigrofuscus,11,8,small crevice,72,h7,72.h7,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,3,18,small crevice,72,h7,72.h7,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,2,18,small crevice,72,h8,72.h8,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,4,17,small crevice,72,h8,72.h8,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,4,17,small crevice,72,i4,72.i4,3,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,4,17,small crevice,72,i5,72.i5,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,4,17,small crevice,72,i6,72.i6,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,4,17,small crevice,72,i7,72.i7,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,small crevice,72,a7,72.a7,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,small crevice,72,b8,72.b8,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,small crevice,72,c7,72.c7,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,small crevice,72,c8,72.c8,3,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#2,red,NA,NA,NA,small crevice,72,c9,72.c9,0,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#2,red,Acanthurus nigrofuscus,12,9,small crevice,72,d8,72.d8,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#2,red,Acanthurus nigrofuscus,12,9,small crevice,72,i7,72.i7,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#2,red,Acanthurus nigrofuscus,14,8,small crevice,72,h2,72.h2,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,small crevice,72,b8,72.b8,4,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,small crevice,72,b7,72.b7,5,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,small crevice,72,e7,72.e7,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,small crevice,72,d6,72.d6,5,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,small crevice,72,e4,72.e4,3,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,small crevice,72,c5,72.c5,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,small crevice,72,c9,72.c9,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,small crevice,72,g1,72.g1,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,small crevice,72,f2,72.f2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,small crevice,72,e3,72.e3,3,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,small crevice,72,d2,72.d2,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,small crevice,72,c3,72.c3,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,small crevice,72,b2,72.b2,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,small crevice,72,h4,72.h4,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,small crevice,72,g3,72.g3,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,small crevice,72,f1,72.f1,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,10,13,small crevice,72,c1,72.c1,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,10,13,small crevice,72,b1,72.b1,3,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,10,13,small crevice,72,f1,72.f1,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#2,red,Acanthurus nigrofuscus,16,9,small crevice,72,e5,72.e5,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#2,red,Acanthurus nigrofuscus,16,9,small crevice,72,d6,72.d6,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#2,red,Zebrasoma scopas,6,10,small crevice,72,e2,72.e2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#2,red,Zebrasoma scopas,6,10,small crevice,72,f2,72.f2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#2,red,Zebrasoma scopas,6,10,small crevice,72,h2,72.h2,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#2,red,Zebrasoma scopas,6,10,small crevice,72,h3,72.h3,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#2,red,Acanthurus nigrofuscus,18,8,small crevice,72,a7,72.a7,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#2,red,Acanthurus nigrofuscus,18,8,small crevice,72,a8,72.a8,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#2,red,Acanthurus nigrofuscus,19,9,small crevice,72,g7,72.g7,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#2,red,Acanthurus nigrofuscus,20,8,small crevice,72,h6,72.h6,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,small crevice,72,c5,72.c5,4,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#2,red,Zebrasoma scopas,7,10,small crevice,72,g6,72.g6,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,11,14,small crevice,72,b1,72.b1,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,small crevice,72,b6,72.b6,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,small crevice,72,b5,72.b5,4,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,small crevice,72,b8,72.b8,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,small crevice,72,f8,72.f8,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#2,red,Zebrasoma scopas,8,10,small crevice,72,a2,72.a2,3,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#2,red,Zebrasoma scopas,8,10,small crevice,72,a1,72.a1,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#2,red,Acanthurus nigrofuscus,22,9,small crevice,72,a8,72.a8,5,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#2,red,Acanthurus nigrofuscus,22,9,small crevice,72,b8,72.b8,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#2,red,Acanthurus nigrofuscus,22,9,small crevice,72,g7,72.g7,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#2,red,Acanthurus nigrofuscus,22,9,small crevice,72,d8,72.d8,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#3,red,Zebrasoma scopas,9,9,small crevice,72,h1,72.h1,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#3,red,Zebrasoma scopas,9,9,small crevice,72,g1,72.g1,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#3,red,Zebrasoma scopas,10,9,small crevice,72,h4,72.h4,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#3,red,Zebrasoma scopas,10,9,small crevice,72,h6,72.h6,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#3,red,Zebrasoma scopas,10,9,small crevice,72,g7,72.g7,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,15,15,small crevice,72,h5,72.h5,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,15,15,small crevice,72,f8,72.f8,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#3,red,Acanthurus nigrofuscus,24,9,small crevice,72,b8,72.b8,5,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#3,red,Acanthurus nigrofuscus,25,8,small crevice,72,b2,72.b2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#3,red,Acanthurus nigrofuscus,25,8,small crevice,72,b4,72.b4,3,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#3,red,Acanthurus nigrofuscus,25,8,small crevice,72,b6,72.b6,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,16,16,small crevice,72,h2,72.h2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,16,16,small crevice,72,g1,72.g1,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,16,16,small crevice,72,f1,72.f1,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,16,16,small crevice,72,e1,72.e1,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,16,16,small crevice,72,g3,72.g3,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,16,16,small crevice,72,h4,72.h4,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,4,17,small crevice,72,e3,72.e3,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,4,17,small crevice,72,g3,72.g3,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,4,17,small crevice,72,h4,72.h4,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,4,17,small crevice,72,i4,72.i4,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,4,17,small crevice,72,i5,72.i5,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,4,17,small crevice,72,g7,72.g7,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,4,17,small crevice,72,h8,72.h8,4,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,4,17,small crevice,72,i7,72.i7,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,4,17,small crevice,72,i6,72.i6,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#3,red,Zebrasoma scopas,12,10,small crevice,72,d2,72.d2,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,18,16,small crevice,72,a3,72.a3,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,4,17,small crevice,72,h7,72.h7,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,4,17,small crevice,72,h8,72.h8,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,4,17,small crevice,72,g7,72.g7,4,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,4,17,small crevice,72,i7,72.i7,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,4,17,small crevice,72,f6,72.f6,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,20,15,small crevice,72,a7,72.a7,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,20,15,small crevice,72,a6,72.a6,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,20,15,small crevice,72,a5,72.a5,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,20,15,small crevice,72,a4,72.a4,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,4,17,small crevice,72,e7,72.e7,3,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,4,17,small crevice,72,f6,72.f6,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,4,17,small crevice,72,g5,72.g5,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Zebrasoma scopas,13,19,small crevice,72,g1,72.g1,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Zebrasoma scopas,13,19,small crevice,72,f1,72.f1,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,21,16,small crevice,72,h5,72.h5,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,22,15,small crevice,71,g1,71.g1,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,22,15,small crevice,71,f1,71.f1,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,22,15,small crevice,71,e1,71.e1,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,22,15,small crevice,71,g3,71.g3,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,22,15,small crevice,71,h4,71.h4,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,4,17,small crevice,72,b6,72.b6,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,4,17,small crevice,72,c5,72.c5,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,4,17,small crevice,72,d4,72.d4,1,0:26:05,26.08,,
