Location,Treatment,Genus,Species,Genus.species,Individual,Species.Code,Indiviual.code,Body.length,Tile,Bites.taken.on.crown,Bites.on.outside.tile,Bites.taken.in.target.crevice,Bites.taken.open,Bites.on.other.crevice,Video_code,ColourCode,tile.number,video.length(min.sec),video.length.min,comment,Area.crown.cm2,Area.target.cm2,Area.other.cm2,Area.open.cm2,Area.outside.cm2
Lighthouse Reef,Lob growth,blenny,sp,blenny,139,blen,blen139,1,large crevices,0,0,0,0,9,1green#2,1 green,27,26.05,26.083,,37.44,15.49736,9,18,92.06264
Lighthouse Reef,Lob growth,blenny,sp,blenny,140,blen,blen140,2,large crevices,15,0,0,0,0,1green#2,1 green,27,26.05,26.083,,37.44,15.49736,9,18,92.06264
Lighthouse Reef,Lob growth,blenny,sp,blenny,143,blen,blen143,2,large crevices,0,0,0,21,0,1green#2,1 green,27,26.05,26.083,,37.44,15.49736,9,18,92.06264
Lighthouse Reef,Lob growth,blenny,sp,blenny,145,blen,blen145,2,large crevices,1,0,17,0,0,1green#3,1 green,27,26.05,26.083,,37.44,15.49736,9,18,92.06264
Lighthouse Reef,Lob growth,blenny,sp,blenny,146,blen,blen146,1,large crevices,0,8,0,0,0,1green#3,1 green,27,26.05,26.083,,37.44,15.49736,9,18,92.06264
Lighthouse Reef,Lob growth,blenny,sp,blenny,150,blen,blen150,1,large crevices,0,0,35,0,8,1green#3,1 green,27,26.05,26.083,,37.44,15.49736,9,18,92.06264
Lighthouse Reef,Lob growth,blenny,sp,blenny,150,blen,blen150,1,large crevices,0,0,18,0,0,1green#3,1 green,27,26.05,26.083,,37.44,15.49736,9,18,92.06264
Lighthouse Reef,Lob growth,blenny,sp,blenny,185,blen,blen185,1,large crevices,0,0,0,0,21,1green#5,1 green,27,26.05,26.083,,37.44,15.49736,9,18,92.06264
Lighthouse Reef,Lob growth,blenny,sp,blenny,186,blen,blen186,1,large crevices,3,0,0,0,0,1green#5,1 green,27,26.05,26.083,,37.44,15.49736,9,18,92.06264
Lighthouse Reef,Lob growth,blenny,sp,blenny,188,blen,blen188,1,large crevices,0,0,29,0,0,1green#5,1 green,27,26.05,26.083,,37.44,15.49736,9,18,92.06264
Lighthouse Reef,Lob growth,blenny,sp,blenny,189,blen,blen189,1,large crevices,0,0,0,9,0,1green#5,1 green,27,26.05,26.083,,37.44,15.49736,9,18,92.06264
Lighthouse Reef,Lob growth,blenny,sp,blenny,190,blen,blen190,1,large crevices,0,0,9,0,0,1green#5,1 green,27,26.05,26.083,,37.44,15.49736,9,18,92.06264
Lighthouse Reef,Lob growth,blenny,sp,blenny,191,blen,blen191,2,large crevices,0,0,0,4,0,1green#5,1 green,27,26.05,26.083,,37.44,15.49736,9,18,92.06264
Lighthouse Reef,Lob growth,blenny,sp,blenny,106,blen,blen106,2,medium crevices,8,0,0,3,0,1green#1,1 green,26,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,107,blen,blen107,2,medium crevices,4,0,14,0,0,1green#1,1 green,,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,108,blen,blen108,2,medium crevices,0,0,0,9,0,1green#1,1 green,26,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,119,blen,blen119,1,medium crevices,0,0,0,17,6,1green#1,1 green,26,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,146,blen,blen146,1,medium crevices,0,0,0,0,4,1green#3,1 green,26,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,147,blen,blen147,2,medium crevices,0,0,8,0,4,1green#3,1 green,26,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,148,blen,blen148,2,medium crevices,0,0,0,20,0,1green#3,1 green,26,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,149,blen,blen149,2,medium crevices,0,0,5,0,10,1green#3,1 green,26,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,152,blen,blen152,1,medium crevices,2,10,0,22,0,1green#4,1 green,26,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,155,blen,blen155,1,medium crevices,4,0,14,0,0,1green#4,1 green,26,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,157,blen,blen157,1,medium crevices,0,0,7,0,14,1green#4,1 green,26,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,158,blen,blen158,2,medium crevices,0,0,0,9,17,1green#4,1 green,26,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,159,blen,blen159,1,medium crevices,0,0,0,0,3,1green#4,1 green,26,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,160,blen,blen160,1,medium crevices,0,0,15,0,0,1green#4,1 green,26,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,159,blen,blen159,1,medium crevices,0,0,6,0,0,1green#4,1 green,26,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,158,blen,blen158,2,medium crevices,7,0,11,0,9,1green#4,1 green,26,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,161,blen,blen161,1,medium crevices,0,0,39,0,0,1green#4,1 green,26,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,162,blen,blen162,1,medium crevices,0,0,0,11,0,1green#4,1 green,26,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,163,blen,blen163,1,medium crevices,0,0,4,0,0,1green#4,1 green,26,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,164,blen,blen164,1,medium crevices,0,0,10,0,0,1green#4,1 green,26,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,165,blen,blen165,1,medium crevices,0,0,0,7,0,1green#4,1 green,26,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,166,blen,blen166,1,medium crevices,0,0,3,0,0,1green#4,1 green,26,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,168,blen,blen168,1,medium crevices,0,0,16,0,0,1green#4,1 green,26,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,169,blen,blen169,1,medium crevices,0,0,0,23,0,1green#4,1 green,26,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,170,blen,blen170,1,medium crevices,0,0,16,0,0,1green#4,1 green,26,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,170,blen,blen170,1,medium crevices,0,0,4,0,0,1green#5,1 green,26,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,172,blen,blen172,1,medium crevices,0,0,0,0,7,1green#5,1 green,26,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,173,blen,blen173,1,medium crevices,0,0,0,8,0,1green#5,1 green,26,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,174,blen,blen174,1,medium crevices,0,0,0,5,0,1green#5,1 green,26,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,175,blen,blen175,1,medium crevices,0,0,22,11,2,1green#5,1 green,26,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,176,blen,blen176,1,medium crevices,0,0,37,0,4,1green#5,1 green,26,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,175,blen,blen175,1,medium crevices,0,12,0,10,0,1green#5,1 green,26,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,177,blen,blen177,1,medium crevices,3,0,7,0,4,1green#5,1 green,26,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,178,blen,blen178,1,medium crevices,0,0,8,5,0,1green#5,1 green,26,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,179,blen,blen179,1,medium crevices,3,0,39,9,0,1green#5,1 green,26,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,180,blen,blen180,1,medium crevices,0,2,0,0,0,1green#5,1 green,26,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,181,blen,blen181,1,medium crevices,0,13,0,0,0,1green#5,1 green,26,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,171,blen,blen171,2,medium crevices,0,0,0,0,14,1green#5,1 green,26,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,182,blen,blen182,1,medium crevices,0,0,11,0,0,1green#5,1 green,26,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,184,blen,blen184,1,medium crevices,0,4,0,0,0,1green#5,1 green,26,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,194,blen,blen194,1,small crevices,0,0,0,0,11,1green#6,1 green,25,8,8,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,195,blen,blen195,1,small crevices,0,4,0,0,0,1green#6,1 green,25,8,8,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,196,blen,blen196,1,small crevices,0,0,0,0,12,1green#6,1 green,25,8,8,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,197,blen,blen197,1,small crevices,0,8,0,2,0,1green#6,1 green,25,8,8,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,198,blen,blen198,1,small crevices,0,2,0,0,0,1green#6,1 green,25,8,8,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,192,blen,blen192,2,small crevices,26,0,0,0,0,1green#6,1 green,25,8,8,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,199,blen,blen199,1,small crevices,0,0,0,11,0,1green#6,1 green,25,8,8,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,200,blen,blen200,1,small crevices,0,0,0,3,0,1green#6,1 green,25,8,8,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,202,blen,blen202,1,small crevices,0,0,28,4,0,1green#6,1 green,25,8,8,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,109,blen,blen109,2,small crevices,0,0,0,2,14,1green#1,1 green,25,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,111,blen,blen111,2,small crevices,3,0,0,0,10,1green#1,1 green,25,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,112,blen,blen112,1,small crevices,3,0,29,0,4,1green#1,1 green,25,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,113,blen,blen113,2,small crevices,2,0,0,0,21,1green#1,1 green,25,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,112,blen,blen112,1,small crevices,2,0,9,0,14,1green#1,1 green,25,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,113,blen,blen113,2,small crevices,9,0,0,0,9,1green#1,1 green,25,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,112,blen,blen112,1,small crevices,6,4,6,0,38,1green#1,1 green,25,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,113,blen,blen113,2,small crevices,2,0,2,0,16,1green#1,1 green,25,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,112,blen,blen112,1,small crevices,2,0,8,0,2,1green#1,1 green,25,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,113,blen,blen113,2,small crevices,3,0,0,0,13,1green#1,1 green,25,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,114,blen,blen114,1,small crevices,0,0,0,0,21,1green#1,1 green,25,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,115,blen,blen115,1,small crevices,0,0,4,0,2,1green#1,1 green,25,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,116,blen,blen116,1,small crevices,1,0,0,0,10,1green#1,1 green,25,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,117,blen,blen117,1,small crevices,0,3,0,0,2,1green#1,1 green,25,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,118,blen,blen118,1,small crevices,11,4,2,0,9,1green#1,1 green,25,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,120,blen,blen120,2,small crevices,3,4,0,0,0,1green#1,1 green,25,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,123,blen,blen123,2,small crevices,9,0,0,4,0,1green#2,1 green,25,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,124,blen,blen124,1,small crevices,2,0,3,0,9,1green#2,1 green,25,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,125,blen,blen125,1,small crevices,0,8,0,0,0,1green#2,1 green,25,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,126,blen,blen126,2,small crevices,0,0,3,0,0,1green#2,1 green,25,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,128,blen,blen128,2,small crevices,7,18,0,3,2,1green#2,1 green,25,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,129,blen,blen129,1,small crevices,2,0,0,5,0,1green#2,1 green,25,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,132,blen,blen132,1,small crevices,0,2,0,0,5,1green#2,1 green,25,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,133,blen,blen133,1,small crevices,1,0,19,0,14,1green#2,1 green,25,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,134,blen,blen134,1,small crevices,0,11,0,0,0,1green#2,1 green,25,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,135,blen,blen135,1,small crevices,0,3,6,0,10,1green#2,1 green,25,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,137,blen,blen137,2,small crevices,39,0,0,0,2,1green#2,1 green,25,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,138,blen,blen138,1,small crevices,0,11,0,15,0,1green#2,1 green,25,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,141,blen,blen141,1,small crevices,0,0,0,6,0,1green#2,1 green,25,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,142,blen,blen142,2,small crevices,1,0,0,7,0,1green#2,1 green,25,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,142,blen,blen142,2,small crevices,0,0,0,3,0,1green#2,1 green,25,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,143,blen,blen143,1,small crevices,0,8,0,4,0,1green#2,1 green,25,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,144,blen,blen144,2,small crevices,0,23,0,7,0,1green#3,1 green,25,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,144,blen,blen144,2,small crevices,0,10,0,0,0,1green#3,1 green,25,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,151,blen,blen151,2,small crevices,5,19,0,15,0,1green#3,1 green,25,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,150,blen,blen150,1,small crevices,2,0,19,0,0,1green#3,1 green,25,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,150,blen,blen150,1,small crevices,0,0,0,0,5,1green#4,1 green,25,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,153,blen,blen153,1,small crevices,1,0,0,0,16,1green#4,1 green,25,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,154,blen,blen154,2,small crevices,6,18,0,0,0,1green#4,1 green,25,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,153,blen,blen153,1,small crevices,1,0,41,0,0,1green#4,1 green,25,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,167,blen,blen167,2,small crevices,17,0,0,0,29,1green#4,1 green,25,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,171,blen,blen171,2,small crevices,6,13,0,1,0,1green#5,1 green,25,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,171,blen,blen171,2,small crevices,0,16,0,5,0,1green#5,1 green,25,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,171,blen,blen171,2,small crevices,0,0,0,0,8,1green#5,1 green,25,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,183,blen,blen183,2,small crevices,28,0,0,0,26,1green#5,1 green,25,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,187,blen,blen187,1,small crevices,5,0,9,0,0,1green#5,1 green,25,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,183,blen,blen183,1,small crevices,2,0,4,0,19,1green#5,1 green,25,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,192,blen,blen192,1,small crevices,0,0,14,0,0,1green#5,1 green,25,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,Lob growth,blenny,sp,blenny,192,blen,blen192,2,small crevices,16,0,6,0,0,1green#5,1 green,25,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,recruitment,blenny,sp,blenny,57,blen,blen57,3,large crevices,0,0,1,0,0,1green3white#6,1 green + 3 white,30,5.45,5.75,,40.32,15.49736,9,18,89.18264
Lighthouse Reef,recruitment,blenny,sp,blenny,58,blen,blen58,3,large crevices,10,0,0,0,0,1green3white#6,1 green + 3 white,30,5.45,5.75,,40.32,15.49736,9,18,89.18264
Lighthouse Reef,recruitment,blenny,sp,blenny,50,blen,blen50,1,large crevices,0,0,0,21,0,1green3white#2,1 green + 3 white,30,26.05,26.083,,40.32,15.49736,9,18,89.18264
Lighthouse Reef,recruitment,blenny,sp,blenny,51,blen,blen51,1,large crevices,0,0,0,21,0,1green3white#2,1 green + 3 white,30,26.05,26.083,,40.32,15.49736,9,18,89.18264
Lighthouse Reef,recruitment,blenny,sp,blenny,51,blen,blen51,1,large crevices,0,0,0,22,0,1green3white#2,1 green + 3 white,30,26.05,26.083,,40.32,15.49736,9,18,89.18264
Lighthouse Reef,recruitment,blenny,sp,blenny,51,blen,blen51,1,large crevices,0,0,0,14,0,1green3white#2,1 green + 3 white,30,26.05,26.083,,40.32,15.49736,9,18,89.18264
Lighthouse Reef,recruitment,blenny,sp,blenny,52,blen,blen52,2,large crevices,0,5,0,0,0,1green3white#5,1 green + 3 white,30,26.05,26.083,,40.32,15.49736,9,18,89.18264
Lighthouse Reef,recruitment,blenny,sp,blenny,53,blen,blen53,3,large crevices,2,0,10,0,0,1green3white#5,1 green + 3 white,30,26.05,26.083,,40.32,15.49736,9,18,89.18264
Lighthouse Reef,recruitment,blenny,sp,blenny,54,blen,blen54,3,large crevices,0,4,0,0,0,1green3white#5,1 green + 3 white,30,26.05,26.083,,40.32,15.49736,9,18,89.18264
Lighthouse Reef,recruitment,blenny,sp,blenny,55,blen,blen55,3,large crevices,0,21,0,0,0,1green3white#5,1 green + 3 white,30,26.05,26.083,,40.32,15.49736,9,18,89.18264
Lighthouse Reef,recruitment,blenny,sp,blenny,55,blen,blen55,3,large crevices,1,12,0,0,0,1green3white#5,1 green + 3 white,30,26.05,12.766,,40.32,15.49736,9,18,89.18264
Lighthouse Reef,recruitment,blenny,sp,blenny,56,blen,blen56,3,large crevices,26,0,0,0,0,1green3white#5,1 green + 3 white,30,26.05,12.766,,40.32,15.49736,9,18,89.18264
Lighthouse Reef,recruitment,blenny,sp,blenny,49,blen,blen49,2,medium crevices,1,0,20,21,0,1green3white#1,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,blenny,sp,blenny,59,blen,blen59,3,small crevices,0,3,0,0,0,1green3white#6,1 green + 3 white,28,5.45,5.75,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,recruitment,blenny,sp,blenny,52,blen,blen52,2,small crevices,0,10,0,0,0,1green3white#5,1 green + 3 white,28,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,recruitment,blenny,sp,blenny,56,blen,blen56,3,small crevices,0,4,0,0,0,1green3white#5,1 green + 3 white,28,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,recruitment,blenny,sp,blenny,1,blen,blen1,5,large crevices,0,7,0,0,0,1red3white#1,1 red + 3 white,99.2,26.05,26.083,,38.88,15.49736,9,18,90.62264
Lighthouse Reef,recruitment,blenny,sp,blenny,2,blen,blen2,3,large crevices,9,0,6,10,0,1red3white#1,1 red + 3 white,99.2,26.05,26.083,,38.88,15.49736,9,18,90.62264
Lighthouse Reef,recruitment,blenny,sp,blenny,2,blen,blen2,3,large crevices,7,0,0,0,0,1red3white#1,1 red + 3 white,99.2,26.05,26.083,,38.88,15.49736,9,18,90.62264
Lighthouse Reef,recruitment,blenny,sp,blenny,2,blen,blen2,3,large crevices,0,10,0,11,0,1red3white#1,1 red + 3 white,99.2,26.05,26.083,,40.32,15.49736,9,18,89.18264
Lighthouse Reef,recruitment,blenny,sp,blenny,2,blen,blen2,3,large crevices,1,0,20,1,0,1red3white#1,1 red + 3 white,99.2,26.05,26.083,,40.32,15.49736,9,18,89.18264
Lighthouse Reef,recruitment,blenny,sp,blenny,4,blen,blen4,3,large crevices,0,2,0,3,0,1red3white#1,1 red + 3 white,99.2,26.05,26.083,,40.32,15.49736,9,18,89.18264
Lighthouse Reef,recruitment,blenny,sp,blenny,4,blen,blen4,3,large crevices,1,2,0,7,0,1red3white#1,1 red + 3 white,99.2,26.05,26.083,,40.32,15.49736,9,18,89.18264
Lighthouse Reef,recruitment,blenny,sp,blenny,4,blen,blen4,3,large crevices,0,0,0,12,0,1red3white#1,1 red + 3 white,99.2,26.05,26.083,,40.32,15.49736,9,18,89.18264
Lighthouse Reef,recruitment,blenny,sp,blenny,5,blen,blen5,3,large crevices,10,0,0,0,0,1red3white#1,1 red + 3 white,99.2,26.05,26.083,,40.32,15.49736,9,18,89.18264
Lighthouse Reef,recruitment,blenny,sp,blenny,6,blen,blen6,3,large crevices,29,0,21,0,0,1red3white#1,1 red + 3 white,99.2,26.05,26.083,,40.32,15.49736,9,18,89.18264
Lighthouse Reef,recruitment,blenny,sp,blenny,7,blen,blen7,3,large crevices,26,0,0,0,0,1red3white#1,1 red + 3 white,99.2,26.05,26.083,,37.44,15.49736,9,18,92.06264
Lighthouse Reef,recruitment,blenny,sp,blenny,7,blen,blen7,3,large crevices,8,0,2,0,0,1red3white#1,1 red + 3 white,99.2,26.05,26.083,,37.44,15.49736,9,18,92.06264
Lighthouse Reef,recruitment,blenny,sp,blenny,1,blen,blen1,5,large crevices,1,14,0,1,0,1red3white#1,1 red + 3 white,99.2,26.05,26.083,,37.44,15.49736,9,18,92.06264
Lighthouse Reef,recruitment,blenny,sp,blenny,7,blen,blen7,3,large crevices,22,0,16,0,0,1red3white#1,1 red + 3 white,99.2,26.05,26.083,,37.44,15.49736,9,18,92.06264
Lighthouse Reef,recruitment,blenny,sp,blenny,7,blen,blen7,3,large crevices,1,0,1,0,5,1red3white#1,1 red + 3 white,99.2,26.05,26.083,,37.44,15.49736,9,18,92.06264
Lighthouse Reef,recruitment,blenny,sp,blenny,7,blen,blen7,3,large crevices,17,0,0,4,0,1red3white#1,1 red + 3 white,99.2,26.05,26.083,,37.44,15.49736,9,18,92.06264
Lighthouse Reef,recruitment,blenny,sp,blenny,13,blen,blen13,3,large crevices,0,0,0,5,0,1red3white#2,1 red + 3 white,99.2,26.05,26.083,,37.44,15.49736,9,18,92.06264
Lighthouse Reef,recruitment,blenny,sp,blenny,13,blen,blen13,3,large crevices,17,0,0,0,0,1red3white#2,1 red + 3 white,99.2,26.05,26.083,,37.44,15.49736,9,18,92.06264
Lighthouse Reef,recruitment,blenny,sp,blenny,15,blen,blen15,3,large crevices,1,4,0,13,0,1red3white#2,1 red + 3 white,99.2,26.05,26.083,,37.44,15.49736,9,18,92.06264
